@relation house
@attribute P1 real[2,7322564]
@attribute P5p1 real[0.125,0.9230769]
@attribute P6p2 real[0,1]
@attribute P11p4 real[0,0.9172546]
@attribute P14p9 real[0,0.5118719]
@attribute P15p1 real[0.0541562,1]
@attribute P15p3 real[0,0.9433249]
@attribute P16p2 real[0.2337023,1]
@attribute P18p2 real[0,0.125]
@attribute P27p4 real[0,0.7057357]
@attribute H2p2 real[0,0.9751773]
@attribute H8p2 real[0,1]
@attribute H10p1 real[0.0032573,1]
@attribute H13p1 real[0,1]
@attribute H18pA real[0,1]
@attribute H40p4 real[0,1]
@attribute Price real[0,500001]
@inputs P1, P5p1, P6p2, P11p4, P14p9, P15p1, P15p3, P16p2, P18p2, P27p4, H2p2, H8p2, H10p1, H13p1, H18pA, H40p4
@outputs Price
@data
562,0.4501779,0,0.272242,0.2168285,0.7758007,0.069395,0.5845411,0,0.0048309,0.0921053,0,1,0.2149123,0.1842105,1,14999
2245,0.4886414,0.0022272,0.1229399,0.0827526,0.8939866,0.0044543,0.7605634,0.0023474,0.0234742,0.017301,0.0035211,0.9964789,0.2560554,0.0180505,0,62800
3962,0.5088339,0.0095911,0.0719334,0.0462487,0.8904594,0.002524,0.7524072,0.0034388,0.0371389,0.0703325,0.0116919,0.9821183,0.2921995,0.0909091,0.4545455,53100
7437,0.4741159,0.001748,0.1846175,0.1482997,0.826543,0.0185559,0.6639558,0.0061809,0.0286272,0.0715796,0.0022772,0.9954457,0.320447,0.0725338,0.64,30800
3789,0.46635,0.0021114,0.2478226,0.1983185,0.783848,0.0456585,0.6345663,0.0031888,0.0350765,0.1487514,0.0012755,0.8303571,0.4283388,0.0987261,0.8301887,29400
4931,0.4988846,0.0036504,0.0772663,0.0356131,0.9519367,0,0.8888228,0.0017836,0.0249703,0.0203844,0.0035672,0.9863258,0.0192196,0.0877193,0.15,268900
1909,0.458879,0,0.2519644,0.1558567,0.8328968,0.0288109,0.6941323,0,0.0212235,0.045292,0,0.9975031,0.2252682,0.0523256,0.5,28500
463,0.5010799,0,0.0604752,0.034632,0.8358531,0,0.6853933,0.0224719,0.0674157,0.021978,0,0.994382,0.489011,0.1111111,0,41900
16922,0.4311547,0.0127054,0.5603948,0.2806981,0.7152819,0.0359887,0.5759912,0.0020925,0.0340308,0.2706241,0.0063877,0.9949339,0.521568,0.0240757,0.3640777,68800
5464,0.4666911,0.0278184,0.1207906,0.110501,0.8010615,0.0131772,0.631671,0.0052493,0.0608049,0.0321761,0.0240595,0.9930009,0.4627434,0.0321065,0,76600
1003,0.445663,0,0.4067797,0.2607914,0.7527418,0.0677966,0.6133333,0,0.0133333,0.137931,0,1,0.2950192,0.0612245,0.6363636,14999
6604,0.4615385,0.0086311,0.1897335,0.1521372,0.7705936,0.0732889,0.6396887,0.0031128,0.0330739,0.0568807,0.0007782,0.9957198,0.32,0.0472009,0.5909091,30500
1825,0.4854795,0.0082192,0.2147945,0.14164,0.8120548,0.0131507,0.6564885,0.0038168,0.0445293,0.0698225,0.0025445,0.9936387,0.2911243,0.0632184,0.8461538,55400
3124,0.4961588,0.0259283,0.0528169,0.0520966,0.9058899,0,0.7831978,0.0054201,0.0397471,0.0570698,0.0198735,0.9494128,0.390971,0.0851485,0.3809524,54600
4768,0.4788171,0.0104866,0.1837248,0.117505,0.8571728,0.0094379,0.7260201,0.0068892,0.0492846,0.0635236,0.0074192,0.9925808,0.2377171,0.0879397,0.5454545,86400
2059,0.4808159,0.0004857,0.1432734,0.1085126,0.8907237,0,0.7387387,0.001287,0.02574,0.1170455,0,0.997426,0.2829545,0.0471698,0.3333333,41900
436,0.4770642,0,0.1559633,0.1008772,0.896789,0,0.7405063,0,0.0189873,0.0650888,0,1,0.0710059,0.0769231,0.5,43300
6644,0.4852498,0.0009031,0.108519,0.0766082,0.8889223,0.013245,0.7408711,0.0035196,0.0180378,0.2010545,0.0008799,0.9683238,0.3100176,0.1517324,0.780303,30800
1100,0.4745455,0.0009091,0.1709091,0.1522491,0.8254545,0.0763636,0.7355372,0.0027548,0.0247934,0.0294118,0,0.9944904,0.2032086,0.1555556,0.25,39100
552,0.4818841,0.009058,0.1322464,0.0909091,0.8913043,0,0.761194,0.0099502,0.039801,0.0737327,0.0099502,0.9950249,0.202765,0.0652174,1,32700
7038,0.4616368,0.1121057,0.1770389,0.1644233,0.8388747,0.0261438,0.6999649,0.0042061,0.0273396,0.0954344,0.0970908,0.9975464,0.3532023,0.0763569,0.2592593,35800
1487,0.4983188,0.2232683,0.0961668,0.0924933,0.8749159,0.0383322,0.7772727,0.0022727,0.0522727,0.0618337,0.2136364,0.7522727,0.196162,0.2272727,0.8571429,54100
376,0.4760638,0,0.2526596,0.1522843,0.8430851,0,0.6625,0,0.03125,0.0751445,0,1,0.283237,0.0697674,0,16900
6031,0.4806831,0.0004974,0.1601724,0.1037676,0.8598906,0.0018239,0.6990662,0.0063667,0.0428693,0.0461538,0.0004244,0.9673175,0.3809717,0.1101224,0.2380952,46600
5405,0.4845513,0.026087,0.1174838,0.1087581,0.8558742,0.0031452,0.7010763,0.0039139,0.0562622,0.0367578,0.0190802,0.9168297,0.2615457,0.1041667,0.5625,136500
51972,0.4694066,0.0669591,0.1198722,0.0964607,0.7521358,0.0438313,0.5925512,0.0044227,0.070298,0.0512367,0.0618715,0.9877561,0.374735,0.0400849,0.4017857,46000
2627,0.4914351,0.001142,0.1126761,0.1032934,0.9124477,0.0125619,0.8068303,0.0032017,0.0117396,0.0419223,0,0.9967983,0.1339468,0.0689655,0.5,42900
1417,0.4805928,0.2780522,0.1545519,0.1331522,0.8475653,0.0070572,0.6792115,0,0.046595,0.1634183,0.234767,0.9605735,0.2008996,0.1724138,0.5,47400
5455,0.4828598,0.0021998,0.1495875,0.112017,0.8626948,0.0179652,0.7043257,0.0030534,0.0274809,0.0770315,0.0015267,0.8122137,0.409582,0.178626,0.5,28400
1826,0.4572837,0.0005476,0.3329682,0.2320888,0.7398686,0.0558598,0.5726708,0,0.0298137,0.0914221,0.0012422,0.9975155,0.3160271,0.0461538,0.8888889,16700
14870,0.4800269,0.0132482,0.1439139,0.0973875,0.8956288,0.0102892,0.7789757,0.0028751,0.0240791,0.0229986,0.0123989,0.9962264,0.1964537,0.0379551,0.6538462,65600
3214,0.5102676,0.1045426,0.0905414,0.0743329,0.921593,0.0189795,0.8300971,0.0009709,0.0145631,0.1726908,0.0873786,0.9951456,0.3638554,0.1758242,0.375,30200
1335,0.471161,0.2,0.1745318,0.1303116,0.8554307,0,0.7137476,0.0056497,0.0414313,0.1,0.1544256,0.9868173,0.2491525,0.1351351,0.3333333,53300
1434,0.4846583,0.0013947,0.123431,0.1150203,0.8535565,0,0.6757741,0.007286,0.0491803,0.031746,0.003643,0.996357,0.29806,0.040404,0,69900
448,0.4910714,0,0.2745536,0.1885965,0.8392857,0,0.6482412,0,0.0100503,0.2196078,0,1,0.3333333,0.027027,0.6,14999
5028,0.4850835,0.0415672,0.1368337,0.1000386,0.8826571,0,0.7471853,0.0030706,0.0394063,0.0215323,0.0429887,0.9918117,0.2098147,0.0735632,0.25,84700
5787,0.5031968,0.0544323,0.1629514,0.1394783,0.8030067,0.0749957,0.70625,0.0022321,0.0165179,0.0720795,0.0339286,0.9977679,0.3173157,0.0693717,0.625,33300
11478,0.4751699,0.0032236,0.1650984,0.1025896,0.8958007,0.0416449,0.833162,0.0010283,0.0141388,0.0226131,0.0010283,0.9902314,0.0492462,0.15,0.3,128600
4721,0.4977759,0.0368566,0.1355645,0.088992,0.9222622,0.0014827,0.8021915,0,0.0092272,0.0930962,0.038639,0.9976932,0.2180962,0.1024735,0.5882353,34700
7284,0.4420648,0.1963207,0.2892641,0.2089075,0.7494509,0.0572488,0.5964912,0.0018797,0.0319549,0.1349593,0.1563283,0.9896617,0.4376694,0.0752542,0.4736842,44800
2256,0.4671986,0.0558511,0.1684397,0.1497504,0.8461879,0.0576241,0.7691343,0.0062735,0.0326223,0.0244798,0.0514429,0.9962359,0.1542228,0.1013514,0.6,63100
5592,0.489628,0.0001788,0.0895923,0.0732306,0.9315093,0,0.8208641,0.0021075,0.0152792,0.0261673,0,0.9989463,0.1816316,0.0534125,0.2352941,60700
1206,0.4767828,0.0041459,0.1393035,0.1362916,0.8524046,0.0621891,0.7858942,0.0050378,0.0327456,0.0456731,0,0.9899244,0.3221154,0.1383648,1,36900
216,0.4861111,0.4768519,0.1944444,0.1621622,0.8240741,0.0046296,0.6551724,0.0114943,0.045977,0.2564103,0.4482759,0.9885057,0.4188034,0.1428571,0,33100
26203,0.4934168,0.0060298,0.0728924,0.064035,0.9161165,0.000458,0.7899605,0.0021433,0.0324873,0.0213071,0.0083474,0.978229,0.2222345,0.0344119,0.2222222,85900
1453,0.4975912,0.0020647,0.154852,0.090411,0.8623538,0.0006882,0.7236181,0.001675,0.0469012,0.3017544,0,0.998325,0.1988304,0.030303,0.5454545,82700
1176,0.454932,0.0008503,0.2576531,0.1856474,0.7789116,0.0867347,0.6791569,0.0046838,0.0351288,0.1195876,0.0023419,0.9976581,0.3340206,0.0787402,0.4444444,19500
5161,0.4968029,0.0079442,0.0509591,0.0361956,0.9370277,0,0.8487395,0.0048019,0.0330132,0.0930866,0.0084034,0.9189676,0.1943386,0.2113402,0.6447368,55600
1051,0.4643197,0,0.1579448,0.1136767,0.8610847,0,0.7093023,0.0023256,0.0465116,0.0205011,0,0.9953488,0.3143508,0.0612245,0,38200
1515,0.4844884,0.0112211,0.139934,0.0832266,0.8838284,0.0125413,0.7797513,0.0106572,0.0373002,0.0948553,0.008881,0.973357,0.2797428,0.0853659,0.375,46800
2176,0.4517463,0.1488971,0.1875,0.1533948,0.8690257,0,0.713969,0.0066519,0.0199557,0.0662526,0.1441242,0.9944568,0.3706004,0.0782313,0.9,29200
1560,0.4852564,0.0858974,0.0955128,0.0560399,0.9224359,0,0.7879377,0.0038911,0.0136187,0.1404682,0.0953307,0.9824903,0.3060201,0.2043011,0.75,27100
860,0.444186,0.5162791,0.1639535,0.167364,0.8790698,0,0.7009346,0,0.0155763,0.0983146,0.4610592,0.9968847,0.3511236,0.1428571,0.75,25500
1204,0.4933555,0.0847176,0.1121262,0.0721311,0.9260797,0.0041528,0.8373626,0,0.0197802,0.0421053,0.0725275,0.9934066,0.1873684,0.1875,0.5,113400
176664,0.4835847,0.1138319,0.1373115,0.1085584,0.7768136,0.0327458,0.6154935,0.0065629,0.071977,0.0693042,0.0993008,0.972333,0.4258853,0.0918765,0.370258,51500
1896,0.4646624,0.0005274,0.2452532,0.1704433,0.7964135,0.0100211,0.6208477,0.0011455,0.0389462,0.0427632,0,0.9885452,0.3300439,0.0582011,0,65800
1480,0.5074324,0.0047297,0.0777027,0.048011,0.8587838,0,0.7081851,0.0071174,0.0676157,0.1994302,0.0035587,0.9697509,0.3589744,0.1631206,0.7631579,61300
5633,0.4626309,0.3062311,0.1700692,0.1542782,0.8199893,0.0458015,0.6779661,0.0029056,0.0348668,0.1137339,0.2750605,0.9539952,0.3974249,0.146789,0.6666667,32800
11309,0.7087276,0.2409585,0.001238,0.0027322,0.517464,0.4775842,0.9656925,0,0.0012706,0.1450299,0.2280813,0.8767471,0.2563824,0.2515924,0,47500
21,0.4285714,0,0.3809524,0,0.5714286,0,0.4,0,0,0.0625,0,0.9333333,0.9375,0,0,0
59070,0.4831386,0.2905197,0.1349585,0.1179129,0.7761469,0.0313188,0.5989154,0.0033117,0.0585752,0.2181695,0.2663824,0.8302769,0.5253091,0.0884388,0.5772231,39900
768,0.5299479,0.0026042,0.0677083,0.0304709,0.9322917,0,0.8425197,0.007874,0.0354331,0.0342205,0.003937,0.996063,0.2129278,0,1,32600
192,0.453125,0.0052083,0.1666667,0.0952381,0.921875,0,0.7794118,0,0,0.1392405,0,1,0.2405063,0.1666667,0.3333333,14999
331,0.4864048,0.0030211,0.1963746,0.1941176,0.836858,0,0.6438356,0,0.0136986,0.2356021,0,1,0.3089005,0.0833333,0.6666667,14999
199,0.5276382,0,0.201005,0.1382979,0.8040201,0,0.6842105,0.0131579,0.0789474,0.1914894,0,0.9605263,0.3510638,0,0,36700
6114,0.535983,0.0964998,0.2196598,0.1854071,0.650965,0.2065751,0.629681,0.0055479,0.0249653,0.0760359,0.0004623,0.9976884,0.4036736,0.0715232,0.5217391,23800
2878,0.5006949,0.0031272,0.1056289,0.0633264,0.9054899,0,0.7929104,0.0027985,0.0363806,0.0227894,0.0027985,0.9962687,0.2625342,0.044586,0.2222222,52000
441,0.5079365,0,0.1156463,0.1013825,0.8412698,0,0.6759777,0.0055866,0.0391061,0.0578947,0,0.9944134,0.4263158,0.0192308,0.6666667,33100
487,0.5154004,0.0041068,0.110883,0.1059322,0.9014374,0,0.7444444,0,0.0111111,0.1666667,0,0.9944444,0.3657407,0.0909091,0.8333333,16800
3394,0.5073659,0.0002946,0.1591043,0.0891148,0.8930466,0,0.7658464,0.0029828,0.0320656,0.1101526,0,0.9940343,0.199071,0.0718563,0.125,74700
179,0.5586592,0,0.122905,0.0379747,0.8826816,0,0.6956522,0,0,0.1375,0,0.9710145,0.45,0.08,0.8,38300
232,0.5043103,0.0086207,0.2241379,0.1391304,0.8103448,0,0.65,0.01,0.04,0.1803279,0.01,1,0.3114754,0.0769231,1,50200
133,0.5639098,0,0.1278195,0.1034483,0.8947368,0,0.7307692,0,0,0.2463768,0,1,0.4057971,0.0909091,0,14999
209,0.4976077,0,0.1052632,0.152381,0.7751196,0,0.5684211,0.0105263,0.0526316,0.2276423,0,1,0.5691057,0,0,17700
252,0.4960317,0.0079365,0.1309524,0.0944882,0.8769841,0,0.7115385,0,0.0096154,0.0458716,0,1,0.2477064,0.047619,1,21500
315,0.4920635,0.0126984,0.0984127,0.09375,0.8920635,0,0.7478992,0.0084034,0.0252101,0.0703125,0.0084034,0.9747899,0.4609375,0.0909091,0,27500
4535,0.462183,0.1574421,0.2211687,0.1857319,0.8368247,0.0264609,0.6867946,0.0045147,0.030474,0.0940695,0.1320542,0.9937923,0.5015337,0.1134615,0.6774194,19300
3610,0.4587258,0.001108,0.2238227,0.1837257,0.8132964,0.0288089,0.6577896,0.0046605,0.0299601,0.0841463,0.0006658,0.994008,0.3335366,0.0945946,0.6666667,25500
11952,0.4650268,0.2344378,0.1926037,0.1700031,0.7336847,0.1224063,0.648973,0.0013847,0.0378491,0.0961619,0.2095546,0.9688438,0.3531498,0.0951821,0.469697,40900
329,0.5045593,0,0.0820669,0.0552147,0.893617,0,0.7863248,0,0.0598291,0.0714286,0,0.2478632,0.3412698,0,0.6666667,80800
4577,0.4821936,0.0021848,0.1581822,0.0886076,0.926371,0.0021848,0.8303357,0.001199,0.0233813,0.0199765,0.001199,0.9952038,0.0470035,0.0543478,0,81400
122,0.442623,0,0.1967213,0.1323529,0.8770492,0,0.7,0,0,0.1525424,0,1,0.4067797,0.125,0,14999
10205,0.6074473,0.3467908,0.0016659,0.0042436,0.4437041,0.5516903,0.9696728,0.0007981,0.0055866,0.0157109,0.3758978,0.8818835,0.4045562,0.2231337,0,81300
310,0.4645161,0,0.1903226,0.1506024,0.8290323,0,0.6153846,0,0.0230769,0.0441176,0,1,0.3014706,0.0357143,0,14999
16603,0.4696742,0.0165633,0.1980967,0.1703578,0.8092513,0.0278865,0.638926,0.0032636,0.0323394,0.0773337,0.015428,0.996143,0.2615658,0.0558478,0.6233766,22800
188,0.4893617,0,0.1595745,0.1354167,0.8723404,0,0.6756757,0,0,0.1956522,0,1,0.3152174,0.1111111,0.6666667,14999
78,0.5384615,0,0.1282051,0.0833333,0.9358974,0,0.8,0,0,0.21875,0,1,0.09375,0.5,1,14999
2225,0.5114607,0.0202247,0.087191,0.074517,0.9316854,0.0125843,0.8315133,0.0046802,0.0156006,0.1146409,0.0265211,0.3619345,0.4185083,0.3031674,0.7272727,33800
7170,0.4866109,0.0241283,0.1016736,0.0785113,0.8206416,0.0029289,0.6451502,0.0027615,0.0693821,0.0588044,0.0189852,0.9910252,0.402859,0.0439863,0.5714286,128500
277,0.4873646,0.0036101,0.1407942,0.0915493,0.9025271,0,0.7524752,0,0.019802,0.0818182,0,1,0.3363636,0.0434783,0.3333333,37500
2276,0.4956063,0.2407733,0.0891916,0.0923345,0.9297012,0,0.8167282,0,0.0135301,0.0579374,0.2066421,0.99631,0.2294322,0.1339713,0.1111111,47600
17775,0.4774684,0.0229536,0.1812658,0.1400732,0.698903,0.0614909,0.5558204,0.0034433,0.0885975,0.1058615,0.0209244,0.9912594,0.4023683,0.0505201,0.6,20300
2471,0.4536625,0.0898422,0.2258195,0.1977778,0.8296236,0,0.6525945,0.001759,0.0193492,0.0532889,0.0756376,0.996482,0.4662781,0.0469136,0.6,27200
232,0.4741379,0,0.1939655,0.1393443,0.8793103,0,0.7446809,0,0.0425532,0.06,0,1,0.32,0.05,0,30900
7290,0.4784636,0.0071331,0.0982167,0.0912678,0.8946502,0.0010974,0.7599251,0.0033708,0.0340824,0.0562036,0.0059925,0.9853933,0.2955108,0.0677146,0.28,55800
1180,0.4694915,0.1737288,0.1686441,0.1357827,0.8576271,0,0.6792453,0.0041929,0.0209644,0.0773694,0.1257862,0.9958071,0.3307544,0.1285714,0.7692308,27900
361,0.4626039,0,0.199446,0.1340206,0.8947368,0,0.7414966,0,0,0.1833333,0,0.9591837,0.3777778,0.0833333,0.5714286,22500
3331,0.478535,0.0174122,0.1612128,0.1335636,0.827079,0.0567397,0.7234568,0.0032922,0.0345679,0.0478056,0.0131687,0.9950617,0.2688088,0.050885,0.5,38500
1504,0.443484,0,0.174867,0.1600956,0.799867,0,0.6139053,0.0059172,0.0488166,0.3260219,0,0.9940828,0.4646062,0.0464396,0.64,26600
27,0.5185185,0,0.1481481,0,0.8518519,0,0.75,0,0.0833333,0.9601329,0,1,0.7740864,0,1,42500
54,0.3703704,0,0.1851852,0.1470588,0.8703704,0,0.6956522,0,0,0.1153846,0,1,0.3461538,0,0.5,14999
530,0.4943396,0.0018868,0.1264151,0.0858209,0.9018868,0,0.7461929,0,0.0101523,0.1244444,0,1,0.2488889,0.1785714,0.6666667,32100
529,0.4612476,0.0018904,0.1701323,0.0877193,0.899811,0,0.761194,0.0049751,0.0199005,0.0289855,0.0049751,1,0.1690821,0.1944444,1,20700
393,0.4351145,0.0407125,0.1348601,0.1216216,0.8498728,0,0.7083333,0.0069444,0.0416667,0.2173913,0.0416667,1,0.3586957,0.2,0.5,19200
5120,0.4193359,0.0054687,0.2507812,0.226707,0.6865234,0.0986328,0.5477198,0.003291,0.0371415,0.1104141,0.0042313,0.9981194,0.3960686,0.0594228,0.7368421,24800
74652,0.4865777,0.0191422,0.117532,0.0820027,0.8398703,0.0127793,0.6897448,0.0017788,0.0552439,0.0621411,0.0203872,0.9897722,0.3037759,0.0186181,0.4206897,102800
679,0.4712813,0,0.1899853,0.1476323,0.8733432,0,0.7018182,0,0.0145455,0.1242038,0,1,0.3057325,0.1463415,0,15100
716,0.4846369,0.0041899,0.0963687,0.0731707,0.896648,0,0.7751938,0.0155039,0.0426357,0.0549451,0,0.9922481,0.2967033,0.1551724,0.5,27300
17824,0.4828321,0.0440978,0.0497083,0.0378607,0.2161692,0.6137792,0.4455976,0.0026783,0.2119183,0.0426282,0.0428524,0.9601607,0.4897436,0.0625626,0.3636364,137400
1068,0.4822097,0.0037453,0.1638577,0.1500904,0.8773408,0,0.7153285,0.0024331,0.0316302,0.1006565,0.0024331,0.9756691,0.3019694,0.0857143,0.5714286,65100
1717,0.4612697,0,0.2079208,0.172973,0.8433314,0.0407688,0.7405732,0.0090498,0.0331825,0.0528571,0,1,0.3757143,0.0425532,1,28200
4779,0.4883867,0.1148776,0.1157146,0.1006135,0.8447374,0,0.6935879,0.0039158,0.0465002,0.0764014,0.1067058,0.9946158,0.3390597,0.0338409,0.5652174,56400
51,0.5686275,0.0392157,0.0980392,0.0909091,0.7058824,0,0.5,0,0.0357143,0.4166667,0.0714286,1,0.625,0,1,33800
32196,0.4833209,0.0090694,0.1157597,0.1111512,0.836812,0.0044726,0.6616342,0.0029572,0.0509728,0.0279879,0.0141634,0.9909728,0.3608169,0.0434338,0.3921569,44900
30831,0.4613863,0.306607,0.1470922,0.0935204,0.8499562,0.0024326,0.6851676,0.0017394,0.0378716,0.0542844,0.2942758,0.9916192,0.1698819,0.0304054,0.4628099,94000
748,0.5066845,0,0.1122995,0.0433604,0.9451872,0,0.8731884,0,0.0217391,0.028169,0,0.9927536,0.0211268,0.0666667,0,111500
11643,0.4372584,0.4499699,0.150992,0.1536935,0.7992785,0.0728335,0.6785798,0.0023359,0.0198552,0.0767738,0.4134548,0.9953282,0.3952987,0.1084514,0.5909091,31400
10795,0.4757758,0.06327,0.1302455,0.1005478,0.9057897,0.0015748,0.7739109,0.0021903,0.0146021,0.0551851,0.0591385,0.9978097,0.2080938,0.0987085,0.5098039,43000
3131,0.4615139,0.0076653,0.1465985,0.1026097,0.8482913,0,0.6824,0.0016,0.0528,0.0465294,0.0096,0.9904,0.2654462,0.0301075,0,70800
788,0.4619289,0.6700508,0.1243655,0.1084906,0.8718274,0,0.6889632,0.006689,0.0167224,0.0771605,0.6053512,0.9966555,0.3302469,0.1308411,0.6666667,26800
2760,0.4807971,0,0.1728261,0.1444522,0.8637681,0.0057971,0.7083333,0.0028409,0.0407197,0.0728709,0,0.999053,0.3125549,0.0860759,0.5454545,46000
422,0.5118483,0,0.035545,0.0436893,0.9620853,0,0.8645833,0,0.03125,0.3239437,0,0.9895833,0.8098592,0.625,0,14999
161,0.484472,0,0.2484472,0.1445783,0.9006211,0,0.7575758,0,0,0.195122,0,1,0.304878,0.1538462,0.8,14999
5798,0.4832701,0.0046568,0.1172818,0.0961282,0.8413246,0.0115557,0.6873065,0.0035383,0.0544007,0.0805205,0.003096,0.9920389,0.3672224,0.0277778,0.3428571,65200
4044,0.4757666,0.3659743,0.1763106,0.1603774,0.8558358,0.0412957,0.7424547,0.0033535,0.0160966,0.0897436,0.3239437,0.9953052,0.2442002,0.1089109,0.8275862,29400
7169,0.4930953,0.0051611,0.1231692,0.0888828,0.9054261,0.0110197,0.7789192,0.0053595,0.0281376,0.0747934,0.0044663,0.6306387,0.4384298,0.2546354,0.6666667,34300
779,0.4351733,0,0.2387677,0.1977273,0.8382542,0,0.674221,0,0.0311615,0.1017812,0,0.9971671,0.1882952,0.0111111,0.3636364,37000
343,0.4985423,0,0.3148688,0.2093023,0.8221574,0,0.625,0,0.00625,0.1351351,0,1,0.2324324,0.0384615,0.3333333,14999
17140,0.4890898,0.1043757,0.0875146,0.0786799,0.8866394,0.0194866,0.7650714,0.0043661,0.0282116,0.1118568,0.0975651,0.8587741,0.3407905,0.125411,0.6380368,39700
248,0.4798387,0.1491935,0.1330645,0.124031,0.9233871,0,0.8023256,0,0.0116279,0.0851064,0.1511628,1,0.1808511,0.2173913,0,35600
692,0.5245665,0,0.0736994,0.0425532,0.8106936,0,0.6245614,0.0035088,0.0736842,0.2945545,0,0.9964912,0.5321782,0.0733945,0.9375,53300
12541,0.5021131,0.0058209,0.0607607,0.0409994,0.8682721,0,0.741174,0.0055296,0.072735,0.0374616,0.0057422,0.9929817,0.3516888,0.0255639,0.3571429,72500
418,0.4808612,0,0.1746411,0.1290323,0.8779904,0,0.7345679,0.0246914,0.037037,0.0581395,0,1,0.2732558,0.1212121,1,14999
283,0.4876325,0,0.1060071,0.0344828,0.9469965,0,0.8556701,0,0.0103093,0.020202,0,1,0.1414141,0.2,0,41100
439,0.4373576,0,0.2209567,0.1619433,0.8109339,0,0.6467662,0,0.0547264,0.056338,0,0.9950249,0.4366197,0.0337079,1,33800
1484,0.4871968,0.3699461,0.1118598,0.0932983,0.8861186,0.0040431,0.7582846,0.0136452,0.0409357,0.0569853,0.3235867,0.9415205,0.3143382,0.2340426,0.7142857,28600
1131,0.4942529,0.0008842,0.1450044,0.0804196,0.8956676,0,0.7608696,0.0024155,0.0386473,0.0526316,0,0.9782609,0.3249428,0.1555556,0,75300
635,0.4866142,0.0015748,0.1496063,0.1380368,0.8771654,0,0.7250996,0.0039841,0.0318725,0.0839416,0,1,0.2810219,0,0.3333333,37600
455,0.4637363,0,0.2263736,0.1844262,0.843956,0,0.6597938,0.0051546,0.0206186,0.0628019,0,1,0.1980676,0.0454545,0.2,16500
386,0.4974093,0.0129534,0.1139896,0.1134021,0.8963731,0,0.7465753,0.0068493,0.0205479,0.0987654,0.0068493,0.9863014,0.4012346,0.0909091,0.2,32300
13429,0.5013776,0.0305309,0.0253183,0.0198626,0.9470549,0,0.8643182,0.0018182,0.0222727,0.0393013,0.0281818,0.9884091,0.14869,0.0823529,0.2647059,83500
152,0.4671053,0.0065789,0.1052632,0.0493827,0.9671053,0,0.9056604,0,0,0.0185185,0.0188679,1,0.0740741,1,0,63400
939,0.4515442,0,0.3375932,0.2116505,0.7795527,0.0532481,0.6374696,0.0024331,0.0145985,0.1829026,0,0.9951338,0.3081511,0.0990099,0.8571429,16800
470,0.4702128,0,0.1638298,0.0963855,0.9191489,0,0.7735849,0,0.0125786,0.2281553,0,0.9119497,0.3300971,0.3235294,1,32700
1313,0.4821021,0,0.1439452,0.1176471,0.8910891,0,0.7214137,0.006237,0.012474,0.0321932,0,0.997921,0.1770624,0.1089109,0,32400
2170,0.5092166,0.0018433,0.1069124,0.1004695,0.8672811,0,0.7113402,0.0115979,0.0502577,0.0750894,0.0012887,0.9458763,0.4147795,0.1717172,0.1666667,17900
11060,0.4903255,0.0320072,0.1388788,0.1247117,0.8083183,0.0173599,0.6424379,0.003386,0.0604966,0.0854666,0.0288939,0.8984199,0.5026837,0.0759319,0.4494382,111200
15714,0.4571719,0.0140003,0.1889398,0.1459555,0.7822324,0.0120911,0.583878,0.0029049,0.0434277,0.0713515,0.0122004,0.995207,0.3734826,0.0604664,0.5714286,28800
10062,0.4511032,0.6711389,0.1441065,0.1443056,0.8816339,0.0191811,0.7369041,0.0032372,0.0226604,0.0540089,0.5947616,0.9982343,0.3087416,0.2052762,0.7297297,29800
2895,0.474266,0.0003454,0.1951641,0.1727989,0.8694301,0.0034542,0.7094308,0.0016992,0.0186916,0.0746855,0,0.9983008,0.1383648,0.0598802,0.9,15600
27134,0.471696,0.005307,0.1750203,0.1336589,0.779686,0.0414609,0.6302154,0.0041814,0.054086,0.058456,0.0029997,0.9962731,0.3312222,0.059733,0.3043478,26700
574,0.4703833,0.0069686,0.1236934,0.0526316,0.9529617,0,0.8820513,0,0.0205128,0.0625,0,0.9794872,0.0240385,0,0.5,209600
7737,0.4954117,0.00517,0.4035156,0.1009221,0.8761794,0.0029727,0.7773512,0.001371,0.0301618,0.4757798,0.0024678,0.9621607,0.6607733,0.0748031,0.1589744,60900
20261,0.4933616,0.0484181,0.0656434,0.0536775,0.8903805,0.0083411,0.7912782,0.0038732,0.0618276,0.0368886,0.042892,0.9896715,0.0831721,0.1131474,0.2898551,113400
20390,0.4927906,0.0116724,0.0376165,0.0276542,0.9196175,0,0.825416,0.0025719,0.0538578,0.045763,0.0111952,0.9544629,0.1564891,0.0966272,0.16,280900
70,0.4571429,0.0142857,0.2714286,0.1578947,0.8571429,0,0.7272727,0,0.030303,0.4210526,0,1,0.2280702,0,0.25,36900
520,0.4923077,0,0.2211538,0.1742424,0.8461538,0.0153846,0.6981132,0,0.0377358,0.040724,0,1,0.1538462,0.1176471,0,33800
81,0.4938272,0,0.2345679,0.0243902,0.9506173,0,0.8846154,0,0.0384615,0.1612903,0,1,0.1612903,0.3333333,0,14999
428,0.5373832,0,0.1425234,0.0353535,0.8668224,0,0.6941176,0,0.0294118,0.0607735,0,0.9941176,0.281768,0.0689655,0,35400
