@relation house
@attribute P1 real[2,7322564]
@attribute P5p1 real[0.125,0.9230769]
@attribute P6p2 real[0,1]
@attribute P11p4 real[0,0.9172546]
@attribute P14p9 real[0,0.5118719]
@attribute P15p1 real[0.0541562,1]
@attribute P15p3 real[0,0.9433249]
@attribute P16p2 real[0.2337023,1]
@attribute P18p2 real[0,0.125]
@attribute P27p4 real[0,0.7057357]
@attribute H2p2 real[0,0.9751773]
@attribute H8p2 real[0,1]
@attribute H10p1 real[0.0032573,1]
@attribute H13p1 real[0,1]
@attribute H18pA real[0,1]
@attribute H40p4 real[0,1]
@attribute Price real[0,500001]
@inputs P1, P5p1, P6p2, P11p4, P14p9, P15p1, P15p3, P16p2, P18p2, P27p4, H2p2, H8p2, H10p1, H13p1, H18pA, H40p4
@outputs Price
@data
1713,0.4530064,0.0904845,0.2230006,0.1889007,0.8102744,0.0683012,0.6973886,0.0030722,0.0107527,0.1545455,0.0844854,0.984639,0.3272727,0.1101695,0.6666667,22800
58,0.5517241,0,0.0689655,0.0769231,0.862069,0,0.65,0.05,0.05,0.0909091,0,1,0.1818182,0,1,23800
2123,0.4813943,0.000471,0.1309468,0.0554042,0.8690532,0.044277,0.808011,0.0027624,0.0428177,0.0572917,0,0.9917127,0.0677083,0.1153846,0.1111111,500001
2880,0.4753472,0.0013889,0.1256944,0.099272,0.8611111,0.0034722,0.6802536,0.0063406,0.0235507,0.1067961,0.0009058,0.9972826,0.3705502,0.1432099,0.45,29700
825,0.4993939,0,0.1466667,0.1065375,0.8581818,0.0121212,0.7,0.0030303,0.0181818,0.1538462,0,1,0.2512821,0.0972222,0.3,21000
850,0.4964706,0.0305882,0.0517647,0.0303738,0.9294118,0,0.8362989,0.0142349,0.0320285,0.0506757,0.0320285,0.9786477,0.2972973,0.1212121,0,51800
1471,0.4908226,0.0006798,0.1373215,0.0987984,0.900068,0.0346703,0.827853,0.0019342,0.0096712,0.1510673,0.0019342,0.9941973,0.2495895,0.1219512,0.6666667,21700
19208,0.4669929,0.0054144,0.1710746,0.1262942,0.8883278,0.0052062,0.7439437,0.0011268,0.0256338,0.0413179,0.0040845,0.9622535,0.3032676,0.0538421,0.699187,171400
1614,0.4429988,0.0774473,0.3370508,0.2858732,0.7571252,0.0929368,0.6692668,0.0046802,0.0374415,0.4317376,0.0639626,0.9875195,0.2606383,0.1077844,0.7567568,119700
1091,0.4711274,0.0073327,0.2007333,0.1767764,0.8203483,0,0.6207627,0.0021186,0.029661,0.1060606,0.0042373,0.9978814,0.2878788,0.036036,0.75,26000
9120,0.5071272,0.0049342,0.0940789,0.0585095,0.8969298,0,0.779778,0.0063006,0.0486049,0.02172,0.0036004,0.990399,0.2216026,0.0820312,0.3333333,84000
363,0.5013774,0,0.1487603,0.121547,0.8732782,0,0.7142857,0.0075188,0.0526316,0.0567376,0,0.9849624,0.2553191,0.15,0,21800
1522,0.4967148,0,0.0919842,0.0809399,0.9099869,0,0.7968198,0.0053004,0.0282686,0.0751634,0,0.9946996,0.3202614,0.0619469,1,37000
3433,0.4698514,0.0332071,0.1377804,0.1164835,0.8983396,0,0.7616501,0.0022918,0.0213904,0.0548736,0.0282659,0.9977082,0.233213,0.1287129,0.3846154,34400
8972,0.4898573,0.001449,0.1677441,0.1190736,0.8154258,0.0127062,0.6459764,0.0065916,0.0524581,0.0835641,0.0013732,0.9840703,0.3395419,0.0866477,0.5652174,30000
3537,0.4786542,0.0022618,0.1258128,0.1073753,0.870229,0.0016964,0.7063253,0.0052711,0.0338855,0.1008802,0.001506,0.997741,0.2972241,0.1051661,0.5263158,26500
204,0.5245098,0,0.0833333,0.1030928,0.8480392,0,0.6781609,0,0.0344828,0.0333333,0,1,0.2222222,0.0833333,0,30000
85486,0.4850736,0.0357953,0.1625646,0.1123606,0.7717521,0.0189271,0.6040868,0.0031285,0.0847802,0.0392114,0.032159,0.8997182,0.4573224,0.0763768,0.2275641,274200
3891,0.4739142,0.000771,0.1775893,0.1509526,0.7967104,0.0393215,0.6470588,0.0069576,0.0360531,0.03125,0,0.9943074,0.3272059,0.0655172,0.4285714,39700
7269,0.4590728,0.1037282,0.1438987,0.1200407,0.8649058,0.0152703,0.7300635,0.0042343,0.0303458,0.0502681,0.101976,0.9943543,0.2593834,0.0777676,0.4210526,49500
14842,0.4779679,0.051745,0.1358308,0.1072535,0.7958496,0.0832098,0.7076656,0.0025101,0.0430585,0.1019594,0.0505889,0.8391581,0.3608462,0.0996636,0.5663717,48700
4372,0.4851327,0.0016011,0.0187557,0.0226566,0.9583715,0,0.8517469,0.0018886,0.0217186,0.1816074,0.0037771,0.98017,0.7132921,0.3,0.5,14999
2640,0.4636364,0.0034091,0.2481061,0.1899718,0.825,0.0776515,0.7586207,0.0043103,0.0269397,0.0663984,0.0010776,0.9978448,0.1277666,0.1049383,0.6666667,37900
2759,0.4635738,0.0007249,0.1866618,0.147973,0.8166002,0.0503806,0.6945722,0.0027599,0.0275989,0.0481611,0,1,0.380035,0.0456621,0.7777778,24600
93643,0.4859947,0.017492,0.1452751,0.103775,0.7765022,0.0087033,0.5934309,0.0038447,0.0861871,0.0470934,0.0176448,0.8406111,0.5339189,0.0775579,0.3529412,209400
37520,0.4952559,0.0048774,0.0868337,0.067325,0.8714286,0.0158316,0.7521986,0.0059927,0.054012,0.0373118,0.0031909,0.936104,0.2889039,0.1528195,0.2184874,61200
881,0.4790011,0,0.2077185,0.1394336,0.8626561,0,0.7167139,0.0084986,0.0311615,0.294,0,1,0.434,0.0857143,0.5,43600
1540,0.4519481,0.0032468,0.2357143,0.1954976,0.7454545,0.0707792,0.6111111,0.003268,0.0539216,0.3496281,0.001634,1,0.2391073,0.0555556,0.5,55700
3992,0.4912325,0.0047595,0.0879259,0.0674545,0.8907816,0,0.7595702,0.0026864,0.0429819,0.0825632,0.0040296,0.9939557,0.2162662,0.0337838,0.5,61000
3291,0.4764509,0.0009116,0.189608,0.1491584,0.8711638,0,0.7044261,0.0022506,0.0202551,0.0697837,0.0007502,0.9977494,0.2149337,0.0540541,1,29100
1317,0.4593774,0.0129081,0.1670463,0.1783708,0.8420653,0,0.6739526,0,0.0473588,0.074199,0.0127505,1,0.3355818,0.0656566,1,24500
540,0.5074074,0.0148148,0.0351852,0.056391,0.9055556,0,0.7484277,0.0062893,0.0628931,0.0914286,0.0125786,0.9874214,0.7428571,0.2631579,0,30800
2860,0.4447552,0.5423077,0.163986,0.1505038,0.8695804,0.0125874,0.7052529,0.0009728,0.0291829,0.0628988,0.4659533,0.9941634,0.3217867,0.1495845,0.3076923,24300
1603,0.4828447,0.0012477,0.1478478,0.0904704,0.9145352,0,0.7878261,0.0017391,0.026087,0.0511551,0.0017391,0.9947826,0.0594059,0.057971,0.0714286,90100
4202,0.4664446,0.2598762,0.1237506,0.1391615,0.8791052,0.0066635,0.7215512,0.0025429,0.0216147,0.073616,0.224412,0.9955499,0.303298,0.1141925,0.5238095,26700
410,0.4731707,0.5853659,0.1804878,0.1388889,0.8853659,0,0.7267081,0.0062112,0.0124224,0.08,0.5341615,0.9937888,0.2514286,0.1176471,1,34300
449,0.518931,0,0.0801782,0.0601852,0.8708241,0,0.7108434,0.0120482,0.0421687,0.3196721,0,0.9939759,0.5942623,0.1851852,1,52000
194,0.4793814,0,0.1804124,0.1584158,0.8402062,0,0.654321,0,0.037037,0.1,0,1,0.4,0.1666667,0.5,14999
750,0.4653333,0.0026667,0.272,0.1820449,0.7826667,0.076,0.6609589,0.0034247,0.0205479,0.1774648,0,0.9931507,0.3380282,0.1282051,0.5454545,14999
71,0.5211268,0,0.0985915,0,0.7464789,0,0.6060606,0.030303,0.0909091,0.5147059,0,1,0.5735294,0,0,79200
13774,0.6780166,0.4178162,0.0008712,0.0033822,0.5865399,0.4113547,0.9871734,0,0.0009501,0.0149743,0.4484561,0.9016627,0.2863828,0.2671906,0,21300
106,0.5188679,0,0.0283019,0.0588235,0.9433962,0,0.9230769,0,0.0769231,0.037037,0,0.8461538,0.5925926,0.36,0,21300
13153,0.486581,0.0202996,0.1169315,0.0972901,0.8213335,0.0122406,0.6629936,0.0045914,0.0521579,0.066358,0.0170799,0.9948577,0.3237311,0.0330265,0.2195122,66800
387,0.496124,0.2041344,0.0956072,0.0461538,0.9173127,0,0.7642276,0,0.0243902,0.0955882,0.1707317,0.7235772,0.3455882,0.3333333,0.1666667,22300
8700,0.4951724,0.0537931,0.0854023,0.0708106,0.8616092,0.0098851,0.7422292,0.011303,0.066876,0.0673499,0.0489796,0.95573,0.4105417,0.1192385,0.4883721,54300
614,0.4869707,0,0.1791531,0.0888889,0.8648208,0,0.7161017,0.0084746,0.0423729,0.0634921,0,0.9957627,0.2380952,0.0943396,1,21900
261,0.559387,0,0.1455939,0.1130435,0.8812261,0,0.7263158,0,0.0526316,0.1121495,0,1,0.271028,0.1666667,0.8,18500
3863,0.487445,0.1340927,0.0468548,0.0429293,0.9316593,0,0.8346645,0.0079872,0.034345,0.0522332,0.1341853,0.9928115,0.1438304,0.1116883,0.375,48800
181,0.4972376,0,0.2541436,0.1208791,0.8563536,0,0.7160494,0,0.037037,0.1098901,0,1,0.3626374,0.0588235,0,27000
460,0.526087,0.0152174,0.1152174,0.0733945,0.8086957,0,0.6263158,0.0105263,0.0736842,0.0776699,0.0210526,0.9947368,0.4417476,0.0540541,0,47800
2743,0.4881517,0,0.0758294,0.0591168,0.9139628,0,0.812369,0.0104822,0.0429769,0.0800386,0,0.9832285,0.2642237,0.1011905,0.4,47000
648,0.4953704,0,0.0925926,0.116208,0.9027778,0,0.7466667,0,0.0266667,0.1964286,0,0.0533333,0.3964286,0.2121212,1,18800
2937,0.5270684,0.0017024,0.1164454,0.061915,0.6012938,0.0010215,0.4803712,0.0042827,0.2112777,0.4193949,0.0007138,0.9971449,0.3684211,0.0204082,0.475,133400
227,0.5242291,0,0.215859,0.1296296,0.8325991,0,0.6458333,0,0.03125,0.1192661,0,1,0.3211009,0.125,1,18500
293,0.4846416,0,0.1877133,0.1523179,0.887372,0,0.7272727,0,0.0272727,0.12,0,0.9818182,0.48,0.3333333,1,14999
125,0.456,0,0.136,0.1029412,0.912,0,0.7708333,0,0,0.04,0,1,0.14,0.1428571,0,30000
385,0.4701299,0,0.2155844,0.1323529,0.8727273,0,0.69375,0,0,0.1256831,0,0.99375,0.2513661,0.047619,0.6666667,15500
6306,0.4985728,0.1969553,0.0214082,0.0319418,0.9487789,0,0.8750635,0.0045708,0.0264093,0.0650522,0.1808024,0.960386,0.2094017,0.1700155,0.1842105,51600
7640,0.4530105,0.0126963,0.2020942,0.1744436,0.8269634,0.0158377,0.6506522,0.0054088,0.0235444,0.0934526,0.0143175,0.9977728,0.3911162,0.0898148,0.5686275,18900
1835,0.4626703,0,0.1967302,0.1551724,0.8441417,0,0.6716418,0.0037313,0.0223881,0.0705202,0,0.9987562,0.265896,0.0362903,0.3333333,33600
189,0.5396825,0.005291,0.2275132,0.091954,0.8095238,0,0.6219512,0.0121951,0.0487805,0.2336449,0,0.9878049,0.4299065,0.1333333,0.5,14999
2943,0.4685695,0.0332994,0.0669385,0.0677749,0.9201495,0,0.797619,0.0075758,0.0367965,0.3042169,0.0248918,0.9978355,0.4021084,0.2038627,0.9777778,41100
694,0.4870317,0.0014409,0.0965418,0.0758427,0.9164265,0,0.7975207,0.0041322,0.0289256,0.032,0,0.9669421,0.22,0.0769231,0,38800
1117,0.4879141,0.1136974,0.0734109,0.0629371,0.9006267,0,0.7682927,0.004878,0.0341463,0.0969163,0.1146341,0.9902439,0.3414097,0.0676692,0,45300
392,0.502551,0.005102,0.125,0.0974359,0.877551,0,0.7417219,0.013245,0.0331126,0.0958084,0,1,0.3473054,0.0277778,0,19300
130,0.4615385,0,0.1230769,0.1285714,0.8846154,0,0.7254902,0,0.0196078,0.1052632,0,1,0.1578947,0.2,0,16400
2408,0.4792359,0.0016611,0.1391196,0.1347687,0.8583887,0.035299,0.7346698,0.0023585,0.0306604,0.073224,0.0023585,0.9988208,0.3180328,0.0652174,0.3888889,61700
3519,0.513214,0.0051151,0.057971,0.0297723,0.9207161,0,0.8329638,0.0029564,0.0339985,0.0471831,0.0044346,0.9482631,0.0873239,0.0328947,0.2258065,152500
1486,0.6312248,0.4421265,0.0504711,0.0620438,0.4932705,0.4427995,0.7315436,0,0.0402685,0.1652661,0.3020134,0.9865772,0.4033613,0.2597403,0.6,87000
264,0.4924242,0,0.2424242,0.1865672,0.844697,0,0.6785714,0,0.0267857,0.1450382,0,0.9910714,0.3664122,0.037037,0,22200
212,0.5,0,0.1556604,0.1415094,0.8915094,0,0.7472527,0,0,0.1333333,0,1,0.3047619,0.1111111,0.6,20100
851,0.4453584,0,0.1891892,0.1610169,0.8648649,0,0.6697819,0.0031153,0.0186916,0.0558824,0,0.9968847,0.4470588,0.1521739,0,14999
1055,0.4909953,0,0.1810427,0.1675978,0.8729858,0,0.7162471,0.0022883,0.0183066,0.1117886,0,0.9977117,0.4186992,0.0869565,0.3333333,28300
1277,0.4792482,0.4158183,0.1393892,0.1488722,0.8707909,0,0.692623,0.0061475,0.022541,0.0809793,0.3729508,0.9959016,0.3634652,0.1619048,0.3333333,14999
1256,0.4840764,0.0883758,0.1409236,0.1296296,0.8710191,0,0.7136929,0.0062241,0.0311203,0.085389,0.0850622,0.9917012,0.3889943,0.1180556,1,21300
14903,0.4552104,0.2756492,0.2449842,0.1686168,0.7923908,0.0268402,0.6368935,0.0045684,0.0494644,0.1334971,0.2240076,0.9836169,0.4453999,0.1001116,0.487013,42100
503,0.5367793,0.0099404,0.1073559,0.0772532,0.9343936,0,0.8265896,0,0.017341,0.1306533,0.0115607,0.9768786,0.3366834,0.2068966,0.6,25700
1193,0.4861693,0.0117351,0.1751886,0.0440457,0.9740151,0,0.9366197,0,0.0070423,0.0405405,0,0.9859155,0.0067568,0,0,500001
443,0.462754,0.0316027,0.1738149,0.1722689,0.8735892,0,0.7243243,0,0.027027,0.0703518,0.027027,1,0.2713568,0.0714286,0.5,37200
1809,0.4494196,0.0005528,0.1978994,0.1716867,0.8419016,0.0016584,0.6551282,0.0012821,0.0153846,0.0636255,0.0012821,0.9987179,0.3565426,0.0772201,1,27100
4909,0.5929925,0.302913,0.0016297,0.0045045,0.7286616,0.2595233,0.9484241,0.0009551,0.0019102,0.092721,0.2855778,0.9245463,0.2339688,0.1897881,0,63800
84724,0.4798522,0.0333908,0.1076672,0.1014092,0.8289505,0.0130896,0.668801,0.0041981,0.0605255,0.0406791,0.0322863,0.9836001,0.3558846,0.0462239,0.225,50900
1716,0.4947552,0.0005828,0.1299534,0.0519031,0.8962704,0,0.7703927,0.0015106,0.0362538,0.2382048,0.0015106,0.9984894,0.3210587,0.0588235,0.5,50800
24,0.5,0,0.2083333,0.1666667,0.8333333,0,0.6363636,0,0,0.2666667,0,1,0.3333333,0,0,14999
1955,0.5084399,0,0.0920716,0.0582726,0.9554987,0,0.8481013,0,0.005425,0.0530822,0,0.9855335,0.234589,0.2672414,0.4444444,46900
2200,0.4931818,0,0.1754545,0.1085202,0.8622727,0.0177273,0.7086331,0.001199,0.0239808,0.0490308,0,1,0.3306727,0.0446097,0.5555556,41700
99,0.4646465,0,0.2222222,0.1320755,0.8181818,0,0.575,0,0.025,0.2592593,0,1,0.5,0.0714286,1,14999
220,0.45,0,0.2909091,0.214876,0.7727273,0,0.5784314,0.0294118,0.0490196,0.1428571,0,1,0.302521,0.0666667,0.6666667,14999
3855,0.4866407,0.0023346,0.1128405,0.0576049,0.8972763,0,0.7798223,0.0006345,0.0285533,0.0740306,0.0038071,0.9930203,0.039953,0.0684932,0.2424242,196900
238,0.4831933,0,0.1680672,0.097561,0.9327731,0,0.826087,0,0,0.0416667,0,0.9891304,0.2083333,0.1111111,0,31700
869,0.4890679,0.0149597,0.2623705,0.1666667,0.7744534,0,0.5794621,0.007335,0.0366748,0.3250825,0.00978,0.99511,0.2986799,0.091954,0.6666667,37200
315,0.5015873,0,0.1619048,0.1146497,0.8984127,0,0.7478261,0.0086957,0.0173913,0.0944882,0,0.973913,0.1811024,0.2333333,0,30400
4391,0.427693,0.4887269,0.1897062,0.1790688,0.8244136,0.0302892,0.6579989,0.0011306,0.0163934,0.067475,0.4284907,0.996043,0.3326305,0.1124859,0.6,34900
751,0.4860186,0.126498,0.1464714,0.142487,0.840213,0,0.6730159,0.0031746,0.047619,0.1025641,0.1238095,0.9936508,0.2934473,0.0504202,0.5,30600
1419,0.5003524,0.3509514,0.1247357,0.1015515,0.9154334,0,0.7797619,0,0.0178571,0.080292,0.3253968,0.9742063,0.3832117,0.2121212,0.8333333,19000
2184,0.4308608,0.0979853,0.2124542,0.2019308,0.8374542,0.0096154,0.6557203,0.0010593,0.0095339,0.0843841,0.0879237,0.9978814,0.3443259,0.0457516,0.5925926,19200
1388,0.4740634,0.1433718,0.0936599,0.0849315,0.7665706,0.0043228,0.5803723,0.0067682,0.1015228,0.0633914,0.142132,0.9763113,0.4183835,0.0381679,0.625,45600
816,0.4693627,0.0882353,0.2818627,0.2055427,0.7990196,0.0490196,0.6269113,0,0.0061162,0.234192,0.0795107,0.9541284,0.2716628,0.1639344,0.3,14999
531,0.440678,0,0.2354049,0.1818182,0.8323917,0,0.6584362,0.0041152,0.0205761,0.0617761,0,1,0.3359073,0.0322581,0,17300
30685,0.4656999,0.2437347,0.122568,0.1126563,0.852045,0.0250937,0.7108073,0.0020504,0.0277659,0.0510742,0.2175993,0.9952157,0.3058776,0.0910887,0.5,45700
1287,0.4801865,0.000777,0.1546232,0.1180867,0.8834499,0,0.7410359,0.0039841,0.0298805,0.0599251,0.001992,0.998008,0.2134831,0.042735,0.4,39100
1212,0.4793729,0.0016502,0.120462,0.0935024,0.9075908,0.0231023,0.8139535,0.0023256,0.0069767,0.0772532,0,1,0.2682403,0.0972222,0.5384615,34900
1821,0.483251,0.0016474,0.1471719,0.1105207,0.9000549,0,0.764622,0.0042796,0.0171184,0.0236769,0,0.9971469,0.1991643,0.0326797,0.5,40800
15864,0.463061,0.1305472,0.1852622,0.147922,0.7316566,0.0698437,0.5834087,0.00181,0.0449472,0.101626,0.119457,0.9935143,0.4394309,0.0622741,0.5757576,30000
1009,0.4786918,0.0584737,0.1843409,0.1292776,0.9167493,0,0.8075949,0,0.0177215,0.0365854,0.0455696,0.9974684,0.2170732,0.0722892,0,25900
13011,0.475905,0.1502575,0.0920759,0.0739111,0.7576666,0.046576,0.6291366,0.0042522,0.0859678,0.0627274,0.1155482,0.990941,0.3476001,0.0362604,0.1052632,64900
9601,0.48797,0.0137486,0.081554,0.0453621,0.7451307,0,0.6040856,0.0034047,0.1476167,0.0326982,0.0121595,0.9764105,0.2359445,0.0464217,0.0652174,315100
297,0.5050505,0.037037,0.2154882,0.2585034,0.8282828,0,0.6230769,0,0.0153846,0.1156463,0.0384615,0.9923077,0.3061224,0.1621622,0,14999
282,0.5141844,0,0.0283688,0.0364964,0.9148936,0,0.7647059,0,0.0352941,0,0,0.9764706,0.2823529,0.2714286,0,20000
9946,0.4734567,0.1476976,0.1231651,0.1147604,0.8883973,0.0013071,0.7407696,0.0026001,0.0202808,0.0665049,0.1341654,0.9955798,0.2951456,0.0778243,0.2444444,39200
176,0.5340909,0,0.1136364,0.0731707,0.8409091,0,0.68,0.0133333,0.0266667,0.0384615,0,0.9866667,0.3717949,0.037037,0,28400
4375,0.4884571,0.0921143,0.0875429,0.0826631,0.8921143,0.0011429,0.7452471,0.0076046,0.0285171,0.0878613,0.0798479,0.9797212,0.4352601,0.1038462,0.6956522,35200
330,0.4666667,0,0.1363636,0.1079545,0.8272727,0,0.6312057,0.0141844,0.0283688,0.1349693,0,0.9219858,0.5276074,0.0833333,1,22500
4271,0.4877078,0.0042145,0.1800515,0.0918647,0.8375088,0,0.6787257,0.0059395,0.0464363,0.0278215,0.0026998,0.9978402,0.288189,0.009542,0.5,74600
8834,0.4612859,0.0012452,0.2390763,0.167262,0.8763867,0,0.7132983,0.0011059,0.0118883,0.0476567,0.0008294,0.9988941,0.2351237,0.0542299,0.5357143,50600
18175,0.4919395,0.4087483,0.1348006,0.1282218,0.7794773,0.1250619,0.7343304,0.0021845,0.0193245,0.0792202,0.3464964,0.9981516,0.3114653,0.1467972,0.5714286,29000
1563,0.4478567,0.0070377,0.1746641,0.1622248,0.7658349,0,0.5728155,0.0027739,0.0679612,0.0256757,0.0069348,0.9944521,0.3864865,0.0441767,0.3333333,122200
182,0.5,0.7087912,0.1373626,0.1868132,0.8956044,0,0.7464789,0,0.0140845,0.0779221,0.6619718,1,0.3116883,0.1428571,0.5,30000
2311,0.459974,0.1562094,0.1804414,0.1346154,0.8602337,0,0.6951754,0.004386,0.0383772,0.0665302,0.1458333,0.9901316,0.2282497,0.1194539,0.6,40500
109,0.5137615,0.0183486,0.1743119,0.0943396,0.8807339,0,0.75,0,0.0454545,0.0638298,0.0227273,1,0.1489362,0,0,95800
783,0.467433,0.0051086,0.1762452,0.1247002,0.8786718,0.0332056,0.7810219,0.0072993,0.0255474,0.0986842,0.0072993,0.9963504,0.3519737,0.2244898,0.5,21800
810,0.4679012,0.0037037,0.1259259,0.12529,0.9160494,0,0.7922535,0.0035211,0.0246479,0.0718954,0.0070423,0.9964789,0.1797386,0.1304348,0.4,23600
89,0.3932584,0.011236,0.247191,0.1111111,0.8539326,0,0.7142857,0,0.0238095,0.106383,0.0238095,1,0.1276596,0,1,35000
641,0.4804992,0.0031201,0.0312012,0.036036,0.9875195,0,0.9393939,0,0,0.2903226,0,1,0.7419355,0.4736842,0,14999
1748,0.4708238,0.0057208,0.1327231,0.067027,0.9439359,0.021167,0.9084112,0,0.0186916,0.0564374,0.0037383,0.988785,0.037037,0,0.2307692,500001
70,0.5571429,0,0.2,0.1290323,0.8428571,0,0.6666667,0,0,0.3529412,0,0.9393939,0.5098039,0,0,36300
4782,0.4903806,0.0002091,0.1110414,0.0980714,0.9010874,0.0110832,0.7594855,0.0038585,0.0244373,0.0592861,0,0.9839228,0.2934059,0.1652174,0.6666667,53000
131,0.4656489,0,0.1984733,0.1571429,0.8320611,0,0.65,0,0.0166667,0.2,0,1,0.24,0.1428571,1,14999
405,0.5111111,0.0024691,0.2246914,0.1515152,0.8888889,0,0.7151899,0,0,0.1979695,0,1,0.3857868,0.1935484,0.6666667,14999
5917,0.5117458,0.0059152,0.0627007,0.0283835,0.9293561,0,0.8464956,0.0029615,0.0394867,0.0545964,0.0049358,0.9955577,0.0905273,0.0995261,0.3478261,104500
6235,0.4997594,0.0016038,0.0859663,0.0686117,0.9392141,0.0019246,0.8336304,0.0065359,0.0261438,0.028291,0.0029709,0.5519905,0.4884527,0.3596059,0.3,42700
218,0.5366972,0,0.1238532,0.1287129,0.8715596,0,0.7,0,0.05,0.1111111,0,1,0.1888889,0.0714286,1,14999
1247,0.4835605,0.0176423,0.0970329,0.0621118,0.8652767,0.0128308,0.7351129,0.0020534,0.0349076,0.0543689,0.026694,1,0.184466,0.0140845,0.5,52000
4495,0.4958843,0.0022247,0.3001112,0.0485437,0.956396,0,0.9035319,0,0.0068529,0.1282169,0.0021086,0.9920928,0.0128676,0.0826446,0.4852941,182100
11838,0.4638452,0.0480656,0.1573746,0.1457381,0.8628147,0.0125021,0.7153927,0.0031414,0.0188482,0.0880443,0.0408377,0.9970681,0.3040489,0.0740489,0.5121951,31200
929,0.4660926,0.7427341,0.153929,0.141129,0.8869752,0,0.7096774,0.0029326,0.0146628,0.125641,0.6627566,0.9912023,0.3384615,0.1550388,0.7142857,14999
4834,0.4803475,0.0163426,0.145842,0.1210191,0.8721556,0.0252379,0.76072,0.0005294,0.022234,0.0573852,0.0158814,0.9984119,0.2859281,0.0642978,0.4615385,41500
2466,0.459854,0.0077048,0.1561233,0.1681682,0.7980535,0.094485,0.7211855,0.0010977,0.0109769,0.0844221,0.0043908,0.9978046,0.3678392,0.10625,0.5,32300
5094,0.4538673,0.0035336,0.2294857,0.1718188,0.7196702,0.1301531,0.6396588,0.0021322,0.0399787,0.0379487,0.0015991,0.9973348,0.4466667,0.0422164,0.6363636,54800
12174,0.4887465,0.0036964,0.1290455,0.0633033,0.9277969,0,0.8188186,0.0009339,0.0196124,0.0433326,0.0014009,0.9953304,0.0839848,0.0667939,0.4509804,330700
1532,0.4986945,0.0091384,0.2062663,0.1341146,0.8596606,0.0365535,0.7609842,0,0.0333919,0.4085239,0.0105448,0.9964851,0.0997921,0.0990099,0.4333333,135700
338,0.5443787,0.0147929,0.0621302,0.0909091,0.6627219,0,0.4,0,0.0333333,0.2996109,0.0277778,0.9722222,0.7431907,0.0194175,0,33800
810,0.4753086,0,0.2493827,0.1952941,0.8098765,0.0469136,0.6582278,0.0031646,0.0221519,0.0510511,0,0.9968354,0.2072072,0.0555556,1,26800
5317,0.5019748,0.0229453,0.1175475,0.0830816,0.8912921,0.0252022,0.7907234,0.0022087,0.0292656,0.1545285,0.0127002,0.9795693,0.2068161,0.0682731,0.5689655,139300
877,0.4515393,0,0.2360319,0.1621622,0.7787913,0.0444698,0.6170799,0.0027548,0.0358127,0.1336516,0,0.8677686,0.4463007,0.057971,0.25,30800
256,0.4960938,0.9960938,0.1679688,0.1007752,0.9101562,0,0.7349398,0,0.0120482,0.1530612,1,1,0.3367347,0.25,0,14999
365,0.509589,0,0.2136986,0.1340782,0.8986301,0,0.7573529,0.0073529,0.0220588,0.1392405,0,1,0.1265823,0.0625,0.75,20900
4393,0.4723424,0.0086501,0.1365809,0.0841242,0.8775324,0.0152515,0.7477314,0.0030248,0.0248034,0.019573,0.0066546,0.9945554,0.1720047,0.0502901,0.1666667,59700
13060,0.4866003,0.2114089,0.151608,0.1041014,0.9009188,0.0024502,0.7819549,0.0025063,0.0478469,0.0345359,0.1745272,0.9339257,0.225033,0.1251534,0.7088608,176000
598,0.4565217,0,0.2023411,0.1569231,0.8461538,0,0.6626984,0,0.0277778,0.1095406,0,0.9920635,0.2756184,0.0980392,1,16300
203,0.4581281,0,0.2315271,0.1909091,0.7931034,0,0.5789474,0,0.0210526,0.233871,0,1,0.2258065,0.0357143,0,14999
64407,0.4702594,0.0738895,0.2302855,0.1361705,0.8393342,0.0075923,0.6925211,0.0031922,0.0564338,0.101758,0.0574599,0.9315193,0.4804574,0.063939,0.3416031,75400
354,0.5112994,0,0.1384181,0.0809249,0.8672316,0,0.7222222,0.0069444,0.0347222,0.1325301,0,0.9930556,0.126506,0.24,0.625,14999
634,0.5047319,0,0.1214511,0.1019108,0.8927445,0,0.7510917,0.0043668,0.0218341,0.1358491,0,1,0.4830189,0.2027027,0.125,20000
198,0.4191919,0,0.1363636,0.1565217,0.8787879,0,0.7272727,0,0.038961,0.0253165,0,1,0.2025316,0.1,0,14999
37,0.5675676,0,0.027027,0.0625,0.8108108,0,0.6875,0,0.125,0,0,1,0.25,0,0,14999
45226,0.4622783,0.5963163,0.1231371,0.1246351,0.8824128,0.0146818,0.7309751,0.0034591,0.0259105,0.0709435,0.5382457,0.9949745,0.3758186,0.1879111,0.4195804,29100
7037,0.4814552,0.0007105,0.2448487,0.0961907,0.8840415,0.0008526,0.7653097,0.0042478,0.0378761,0.1171875,0.000708,0.9631858,0.325,0.1148325,0.3361345,62500
7836,0.4911945,0.0045942,0.0770801,0.0474041,0.9233027,0,0.8257748,0.0071807,0.037037,0.0286344,0.0041572,0.9901738,0.1585903,0.1158537,0.35,55800
9325,0.4936193,0.0255228,0.1735121,0.1103346,0.8692761,0.0002145,0.7323634,0.004941,0.0513313,0.0277555,0.0183914,0.855339,0.2409928,0.1185102,0.25,77700
818,0.4547677,0.0012225,0.2591687,0.1748879,0.7872861,0.0501222,0.6706231,0.0089021,0.041543,0.066482,0,1,0.2493075,0.0679612,0.6,15700
