@relation house
@attribute P1 real[2,7322564]
@attribute P5p1 real[0.125,0.9230769]
@attribute P6p2 real[0,1]
@attribute P11p4 real[0,0.9172546]
@attribute P14p9 real[0,0.5118719]
@attribute P15p1 real[0.0541562,1]
@attribute P15p3 real[0,0.9433249]
@attribute P16p2 real[0.2337023,1]
@attribute P18p2 real[0,0.125]
@attribute P27p4 real[0,0.7057357]
@attribute H2p2 real[0,0.9751773]
@attribute H8p2 real[0,1]
@attribute H10p1 real[0.0032573,1]
@attribute H13p1 real[0,1]
@attribute H18pA real[0,1]
@attribute H40p4 real[0,1]
@attribute Price real[0,500001]
@inputs P1, P5p1, P6p2, P11p4, P14p9, P15p1, P15p3, P16p2, P18p2, P27p4, H2p2, H8p2, H10p1, H13p1, H18pA, H40p4
@outputs Price
@data
1365,0.5318681,0.5736264,0.1413919,0.1596244,0.7252747,0.1494505,0.6503341,0.0022272,0.0244989,0.1247563,0.4855234,0.9955457,0.374269,0.1496063,0.7777778,14999
1112,0.5305755,0,0.0872302,0.0421456,0.9622302,0,0.8636364,0,0,0.0638298,0,0.9707792,0.2066869,0.25,1,52400
552,0.5253623,0.4981884,0.1177536,0.1221374,0.9148551,0.0163043,0.7977528,0,0.011236,0.152381,0.4157303,1,0.3047619,0.1052632,1,18600
6312,0.4904943,0.0079214,0.1199303,0.074005,0.904943,0.0038023,0.7918296,0.0065189,0.0347675,0.0245867,0.0082573,0.9895698,0.2161933,0.0697115,0.1428571,73500
17673,0.4807899,0.0044135,0.1381769,0.1074542,0.8842868,0.0005658,0.7429551,0.0032802,0.0356344,0.0268427,0.0043238,0.9962726,0.2038595,0.0582133,0.2608696,61100
35573,0.4683046,0.15672,0.133978,0.1024638,0.8241925,0.0349141,0.689637,0.0075148,0.0477192,0.0517352,0.1345157,0.9885774,0.307347,0.1115305,0.4637681,29700
6986,0.4408818,0.4142571,0.2174349,0.18766,0.8415402,0.0234755,0.6751546,0.0018188,0.0160058,0.0784445,0.3604947,0.9970899,0.3013745,0.1183036,0.6734694,26600
13611,0.4536772,0.0492984,0.3937991,0.1871974,0.8368966,0.0008816,0.6843274,0.0028553,0.0290292,0.1615906,0.0412437,0.9682741,0.3491156,0.0935754,0.425,46600
456,0.4385965,0.004386,0.3377193,0.3125,0.7171053,0,0.4814815,0,0.0123457,0.0470588,0.0082305,1,0.545098,0,0,29600
2001,0.4627686,0.025987,0.1504248,0.1469767,0.8690655,0,0.6884154,0.0053262,0.0292943,0.1027479,0.0213049,1,0.2580645,0.1417004,0.6,17200
29115,0.4839773,0.0744633,0.108226,0.0900559,0.8885798,0.010304,0.7504394,0.0046866,0.0276313,0.1691409,0.0726421,0.7791447,0.3905249,0.1428982,0.7171717,27000
807,0.4572491,0,0.1672862,0.1278539,0.8835192,0,0.7087379,0.0032362,0.0097087,0.1392758,0,0.8802589,0.3871866,0.1696429,1,14999
1118,0.5017889,0,0.1001789,0.0574506,0.9141324,0,0.8004988,0.0024938,0.0374065,0.0696056,0,0.9900249,0.2111369,0.1410256,0.1428571,19500
42,0.547619,0,0.2619048,0.1052632,0.8571429,0,0.7222222,0,0.0555556,0.3793103,0,1,0.1724138,0,0,14999
295,0.4915254,0,0.2779661,0.1733333,0.8779661,0,0.712,0,0,0.1987179,0,1,0.4102564,0.1363636,1,14999
37729,0.4595404,0.3100268,0.1516075,0.1143151,0.7978743,0.0293673,0.6430638,0.002273,0.0681223,0.0365651,0.2937732,0.9735501,0.3350587,0.0525741,0.504,208200
2041,0.4791769,0.0014699,0.1494366,0.1317027,0.8397844,0.0009799,0.656,0.0034286,0.0217143,0.0520043,0.0011429,0.9988571,0.3087757,0.0168919,0.1428571,52600
5709,0.466982,0.0007006,0.1534419,0.125534,0.849711,0.017341,0.7040724,0.0058824,0.0343891,0.0916564,0,0.9963801,0.3300452,0.0860215,0.6578947,25100
669,0.5142003,0.0014948,0.0807175,0.0584615,0.9431988,0,0.8414097,0,0.0088106,0.0696721,0,0.9955947,0.2336066,0.1666667,0.5,33800
1081,0.4560592,0,0.3293247,0.2397959,0.7937095,0.0462535,0.6419492,0.0021186,0.0063559,0.0690335,0,0.9957627,0.2169625,0.0804598,0.3333333,16100
108,0.5,0.1759259,0.1944444,0.1111111,0.8981481,0,0.744186,0,0,0.1568627,0.1627907,1,0.627451,0,0,14999
5123,0.4405622,0.2416553,0.1877806,0.1741103,0.829592,0.0357213,0.6874362,0.005618,0.0275792,0.0930987,0.1838611,0.994382,0.344604,0.1271989,0.5151515,14999
2028,0.4990138,0.0083826,0.1390533,0.0866142,0.9146943,0,0.7928389,0.0012788,0.0140665,0.1654216,0.0063939,0.9974425,0.3703308,0.1267606,0.4736842,25000
134,0.5223881,0,0.2014925,0.046875,0.9850746,0,0.9459459,0,0,0.26,0,0.972973,0.42,0,0,37500
46,0.5652174,0,0.1086957,0,0.9130435,0,0.75,0,0,0.2380952,0,1,0.0952381,0,0.5,14999
9124,0.4778606,0.0009864,0.1148619,0.093199,0.8776852,0.0100833,0.7439528,0.0023599,0.0412979,0.0333618,0.00059,0.9840708,0.2848589,0.0515021,0.3529412,53300
568,0.4806338,0.5264085,0.1602113,0.1627119,0.8873239,0,0.708134,0,0.0143541,0.1434426,0.4593301,0.9904306,0.3196721,0.1666667,0.8333333,22500
1274,0.4858713,0.0007849,0.1405024,0.0900763,0.88854,0,0.7541322,0.0082645,0.0371901,0.0850662,0,0.9958678,0.1984877,0.0564516,0.3333333,41600
7894,0.4702306,0.0002534,0.1952116,0.1413199,0.8368381,0.0226754,0.6898596,0.0031201,0.0274571,0.0669578,0.000312,0.9962559,0.2570597,0.0699223,0.4444444,31300
366,0.4836066,0,0.1229508,0.0793651,0.8934426,0,0.7936508,0.0238095,0.0714286,0.0666667,0,0.9285714,0.2074074,0.2,0,24900
2204,0.4696007,0.0095281,0.1674229,0.1214713,0.8965517,0.0049909,0.757177,0.0011962,0.0143541,0.0700779,0.0059809,0.9988038,0.2625139,0.0837989,0.6875,26900
843,0.460261,0.2930012,0.1874259,0.1648352,0.8576512,0,0.6725664,0.0029499,0.0235988,0.1307692,0.2536873,1,0.3410256,0.1149425,1,22400
13842,0.4696576,0.0041179,0.1454992,0.0889525,0.8322497,0.0001445,0.6768158,0.0028916,0.0622555,0.0514682,0.0025515,0.9484606,0.112617,0.0531401,0.2678571,83600
412,0.4708738,0.0995146,0.2014563,0.1422018,0.9029126,0,0.7291667,0,0.0069444,0.2460733,0.0972222,0.7569444,0.5497382,0.1666667,0.6666667,14999
92311,0.4865509,0.0769789,0.1049279,0.088149,0.8831342,0.0096847,0.7430196,0.0036884,0.0582902,0.0381938,0.0897277,0.8137539,0.4818314,0.1889757,0.223565,224500
2751,0.4681934,0.0003635,0.1057797,0.1066302,0.8964013,0.0163577,0.7706612,0.0030992,0.0144628,0.194005,0.0010331,0.6270661,0.3980017,0.1469534,0.6190476,24900
5889,0.4710477,0.0011887,0.1339786,0.1078652,0.8196638,0.0225845,0.6824034,0.004721,0.0656652,0.0279516,0,0.9944206,0.3637881,0.0447958,0.2608696,40900
2532,0.4723539,0.042654,0.1828594,0.1062874,0.821485,0.0122433,0.6784059,0.0046339,0.0574606,0.0348837,0.0444856,0.978684,0.2567084,0.0251799,0,58100
203,0.5123153,0.0049261,0.1576355,0.1111111,0.8719212,0,0.721519,0.0126582,0.0379747,0.1123596,0,1,0.2359551,0.1176471,1,20500
4559,0.5764422,0.0326826,0.028515,0.0305541,0.1206405,0.7685896,0.3921971,0.0020534,0.2032854,0.1080586,0.0020534,0.9917864,0.4413919,0.0482759,0.5,55600
1348,0.4873887,0.0014837,0.1179525,0.0926194,0.8761128,0.0200297,0.7327935,0.0040486,0.0121457,0.0766355,0,0.8562753,0.3345794,0.1666667,1,33000
1564,0.4667519,0.5939898,0.1841432,0.1570743,0.8401535,0.0242967,0.6678024,0.0017036,0.0272572,0.1038168,0.5366269,0.9982964,0.3526718,0.1625616,1,19200
6502,0.4377115,0.0016918,0.208705,0.1260941,0.7297755,0.0238388,0.5376448,0.001287,0.0460103,0.0807453,0.0028958,0.9176319,0.2670807,0.0213858,0.6375,92000
2919,0.4765331,0.0017129,0.2216513,0.1681937,0.8126071,0.0298047,0.6543933,0.0025105,0.0309623,0.0424679,0.0016736,0.9916318,0.2700321,0.060274,0.4285714,38700
1700,0.5117647,0.0023529,0.2923529,0.1156627,0.7894118,0.0276471,0.6706192,0.0052701,0.0645586,0.2609542,0.002635,0.9762846,0.5851996,0.0935252,0.4375,45500
849,0.5359246,0.0106007,0.0506478,0.0228426,0.9681979,0,0.9259259,0.0074074,0.0111111,0.0784983,0.0111111,0.9814815,0.003413,0.2307692,0.8235294,102200
1281,0.4910226,0.0015613,0.1881343,0.1503067,0.8657299,0.0366901,0.768018,0.009009,0.0337838,0.0368764,0,0.9932432,0.2885033,0.1703704,0.5,35800
1491,0.4426559,0.0013414,0.1837693,0.1805054,0.8001341,0.0503018,0.6737968,0.0071301,0.0552585,0.0426621,0.0017825,0.9964349,0.2406143,0.1135135,0.3333333,74300
53,0.4528302,0,0.2830189,0.137931,0.9056604,0,0.7727273,0,0,0.1538462,0,1,0.3846154,0.25,0,16700
59,0.5254237,0,0.1525424,0.0714286,0.7966102,0,0.5925926,0,0.037037,0.3076923,0,1,0.6153846,0.1818182,1,18800
1058,0.4914934,0.0548204,0.0151229,0.0204461,0.9555766,0,0.8881988,0,0.0279503,0.0182927,0.0465839,0.9875776,0.0091463,0.2258065,0.6666667,53600
101,0.4653465,0.0594059,0.2376238,0.1666667,0.8415842,0,0.6590909,0,0.0227273,0.1538462,0.0454545,0.9772727,0.3269231,0.0714286,0,24200
804,0.4776119,0.011194,0.1654229,0.1119048,0.8830846,0,0.721519,0,0.0158228,0.1197772,0.0094937,0.9905063,0.2590529,0.1558442,0.5,28500
46079,0.4944118,0.0385859,0.0988737,0.0577328,0.9089173,0.0031251,0.8052348,0.0073133,0.0484988,0.0650192,0.0356685,0.9078779,0.2660749,0.1467358,0.21673,90900
1922,0.5104058,0.0057232,0.0062435,0.010627,0.7632674,0,0.6755162,0.0058997,0.1946903,0.3830755,0.0044248,0.9277286,0.2729754,0.1223242,0.047619,130400
1394,0.5164993,0.0509326,0.0939742,0.0771513,0.8579627,0,0.7001934,0.0058027,0.0715667,0.0800712,0.0560928,0.9729207,0.3398577,0.0858586,0.3333333,88400
3572,0.5083987,0,0.0870661,0.0296128,0.9720045,0.006439,0.9171333,0,0.0022396,0.0304017,0,0.9798432,0.1270358,0.3461538,0.2,66600
9650,0.4772021,0.0006218,0.1607254,0.1314172,0.8535751,0.0118135,0.6844076,0.0026745,0.0227334,0.0536573,0,0.9895694,0.277145,0.0944245,0.5925926,43400
1234,0.4700162,0.0048622,0.1928687,0.1620795,0.8233387,0.0875203,0.7694118,0.0047059,0.0235294,0.0780911,0.0023529,0.9623529,0.29718,0.0902256,0.8,50400
445,0.4719101,0.305618,0.2089888,0.1957447,0.8629213,0,0.6939891,0,0.0273224,0.1367925,0.3169399,0.9945355,0.4150943,0.1071429,1,14999
1835,0.453951,0.0032698,0.2326975,0.1716567,0.8081744,0,0.631829,0.0023753,0.0475059,0.1155462,0.0011876,0.95962,0.3361345,0.0372671,0.3333333,98000
193,0.5025907,0,0.1243523,0.1145833,0.9170984,0,0.7910448,0,0.0298507,0.1298701,0,0.9850746,0.3506494,0.1666667,1,16900
1674,0.4832736,0.0023895,0.1481481,0.1121387,0.8930705,0.0035842,0.7414075,0.00491,0.0196399,0.1664393,0.00491,0.4991817,0.3997271,0.1243523,0.7272727,32500
177,0.5875706,0,0.0903955,0.0410959,0.8813559,0,0.6666667,0,0,0.0597015,0,1,0.9701493,0,0,19200
19386,0.4879294,0.0646343,0.0761374,0.0629596,0.9114309,0.0011348,0.7997963,0.0036374,0.0371017,0.0804121,0.0555798,0.9813764,0.2346802,0.1153247,0.3937008,48100
346,0.4768786,0,0.2514451,0.198895,0.8381503,0,0.6486486,0.0067568,0.0067568,0.1084337,0,1,0.3072289,0.1111111,1,14999
8031,0.4940854,0.1120657,0.0480638,0.0519321,0.9262856,0.0156892,0.8523719,0.0030361,0.0231499,0.0916925,0.0979127,0.9669829,0.1433988,0.1217712,0.2613636,80000
743,0.4710633,0.2516824,0.1857335,0.1755725,0.884253,0,0.7017544,0,0.0035088,0.1121495,0.2245614,0.9929825,0.2647975,0.1486486,0.5,21500
8717,0.4839968,0.0021796,0.172307,0.1271676,0.867615,0.0013766,0.7134217,0.0046083,0.0325461,0.0288112,0.0023041,0.9948157,0.193007,0.0458284,0.4666667,64300
417,0.4964029,0,0.1846523,0.1428571,0.9040767,0,0.7770701,0.0127389,0.0191083,0.0484848,0,1,0.2909091,0.1621622,0.5,16500
1167,0.4430163,0.7514996,0.151671,0.14,0.8886033,0,0.7172897,0,0.021028,0.0815451,0.6752336,1,0.3669528,0.1797753,0.6666667,21200
1693,0.490254,0.0011813,0.1417602,0.1100811,0.8848198,0,0.7488,0.0032,0.0352,0.0384615,0,1,0.28,0.0878378,0.6,31300
5281,0.4610869,0.002651,0.1213785,0.1124385,0.8808938,0.0405226,0.7998909,0.0027263,0.0223555,0.0462819,0.0027263,0.9956379,0.1372855,0.0550239,0.1764706,103600
137,0.4963504,0,0.189781,0.1304348,0.8832117,0,0.7368421,0,0.0175439,0.0338983,0,1,0.2542373,0,0,29000
2105,0.4332542,0.4902613,0.2152019,0.1793797,0.832304,0.0365796,0.6798517,0,0.0197775,0.1139102,0.4388133,0.9950556,0.2738226,0.1462687,0.84,36300
675,0.4325926,0.0014815,0.3659259,0.2663185,0.7007407,0.1037037,0.584507,0,0.0457746,0.669383,0,0.9964789,0.4062864,0.0315789,0.7142857,70800
1521,0.4852071,0.0026298,0.1505588,0.091954,0.9230769,0,0.7955801,0,0.0092081,0.0127273,0.0018416,0.9760589,0.1854545,0.0866142,0,49800
859,0.4935972,0.0046566,0.1408615,0.1126437,0.8963912,0,0.7444089,0.0031949,0.0223642,0.0543807,0.0063898,0.9968051,0.1570997,0.1111111,1,28900
487,0.4969199,0,0.0821355,0.0530612,0.9650924,0,0.8682171,0,0,0.1103448,0,1,0.137931,0.2727273,0.5,40500
174,0.4827586,0.0229885,0.1091954,0.1111111,0.908046,0,0.7540984,0,0.0163934,0.1866667,0.0163934,1,0.2133333,0.1904762,1,22500
535,0.4841121,0.0037383,0.1084112,0.0797101,0.9214953,0,0.8069307,0,0.0148515,0.0516432,0.0049505,1,0.314554,0.1458333,0,38100
476,0.5042017,0,0.1512605,0.0805085,0.9285714,0,0.8255814,0.005814,0.0232558,0.1041667,0,0.994186,0.3489583,0.2083333,0.75,16600
329,0.4772036,0.5106383,0.2218845,0.1511628,0.9027356,0,0.7480315,0,0,0.1118881,0.4409449,0.9606299,0.2447552,0.2727273,1,14999
2685,0.4454376,0.003352,0.2048417,0.1417058,0.7884544,0.0256983,0.6305677,0.0026201,0.0558952,0.0675896,0.0008734,0.9973799,0.3314332,0.026694,0.2857143,111900
5644,0.3750886,0.0026577,0.6328845,0.3921179,0.5685684,0.0542169,0.4265254,0.0002865,0.0329419,0.2062301,0.0014323,0.9925523,0.7480673,0.0025047,0.3846154,68900
519,0.4123314,0.0019268,0.7379576,0.3868852,0.6339114,0,0.4649123,0,0.0204678,0.5223464,0.002924,0.994152,0.872905,0,0.04,15600
1849,0.4716063,0.0005408,0.2514873,0.1566018,0.825311,0,0.6248432,0.0037641,0.0225847,0.0807382,0,1,0.3091119,0.075,0.75,22100
5362,0.4470347,0.1160015,0.2124207,0.1848229,0.8002611,0.0464379,0.6532368,0.0018108,0.0226347,0.0780467,0.1177003,0.9959258,0.3610184,0.0703667,0.5454545,30500
2963,0.4971313,0.0523118,0.1447857,0.1127517,0.8950388,0.0074249,0.7750929,0.0027881,0.0381041,0.067591,0.0446097,0.9526022,0.1715771,0.0578035,0.3225806,130400
2544,0.4893868,0.0011792,0.0821541,0.052348,0.9072327,0.0051101,0.8131991,0.0044743,0.0548098,0.0716511,0.0011186,0.9574944,0.125649,0.1637931,0,79400
2005,0.474813,0.0004988,0.1147132,0.1025641,0.8413965,0.0329177,0.7313218,0.0086207,0.0775862,0.0333333,0.0014368,0.9956897,0.3458333,0.0284553,0,75400
12034,0.4453216,0.1152568,0.2386571,0.1938577,0.7824497,0.0206914,0.5926418,0.0022757,0.0309122,0.1033838,0.0976674,0.9954485,0.3853086,0.068779,0.6521739,28700
472,0.5190678,0.0063559,0.1885593,0.1718062,0.8305085,0.0211864,0.6544503,0,0.0209424,0.0817308,0,1,0.375,0.0833333,0.6666667,21300
17567,0.4476575,0.3574885,0.1870553,0.1602597,0.8209711,0.0169067,0.6549556,0.0031442,0.0347232,0.0759222,0.2976077,0.993028,0.3547246,0.0891875,0.5974026,36300
3624,0.4870309,0.0226269,0.084713,0.0806885,0.8711369,0.0041391,0.7304542,0.0059568,0.0491437,0.1210733,0.022338,0.9903202,0.3082461,0.0412844,0.4545455,61500
6073,0.4794994,0.0105384,0.1704265,0.1350838,0.8445579,0.0083978,0.6730361,0.0042463,0.0403397,0.0296663,0.0084926,0.9303609,0.3473424,0.088845,0.4545455,49000
251,0.501992,0,0.1553785,0.088,0.9123506,0,0.8125,0.0104167,0.0104167,0.1351351,0,0.9895833,0.1441441,0.0833333,0.3333333,28400
3082,0.4415964,0.7368592,0.1933809,0.1963974,0.8306295,0.0616483,0.7020873,0.0009488,0.0170778,0.0746269,0.6404175,1,0.3432836,0.1835206,0.7142857,24900
18923,0.4892459,0.0248375,0.0893093,0.0709778,0.9079427,0.0110976,0.7812122,0.0036263,0.0328095,0.0543762,0.0274564,0.4025212,0.5102874,0.2328674,0.3777778,58600
314,0.5159236,0,0.1305732,0.1118421,0.8917197,0,0.728972,0.0093458,0.0373832,0.0530973,0,1,0.2389381,0.1111111,1,32700
456,0.4846491,0,0.2214912,0.1404255,0.8684211,0,0.6918919,0,0.0108108,0.1232227,0,1,0.2843602,0.0322581,1,14999
4647,0.4755756,0.0004304,0.2474715,0.1497743,0.8523779,0,0.6817456,0.0042576,0.0383183,0.0408372,0.0005322,0.9387972,0.3557938,0.1645885,0.5,90100
4198,0.4833254,0.0200095,0.0805145,0.0650069,0.7510719,0,0.5625,0.0077479,0.0857438,0.075895,0.0191116,0.9891529,0.4811456,0.0194064,0.2777778,64800
139,0.4820144,0.0791367,0.2589928,0.1666667,0.8776978,0,0.7258065,0,0,0.1014493,0.0483871,0.983871,0.115942,0.0714286,0,29400
399,0.4711779,0.0025063,0.2531328,0.1611374,0.8446115,0,0.6646707,0,0.0359281,0.2232558,0.005988,1,0.4372093,0.0416667,0.6666667,21800
4101,0.4759815,0.0019507,0.1528895,0.1046999,0.8878322,0.0338942,0.8029979,0.0035689,0.0256959,0.021648,0.0021413,0.9964311,0.0607542,0.038835,0.625,69200
1995,0.4661654,0,0.1839599,0.1323944,0.8451128,0.0070175,0.6746988,0.0024096,0.0289157,0.0360046,0,1,0.29036,0.0627306,0.6666667,40500
1911,0.4965986,0.0094192,0.0669806,0.043659,0.9147043,0,0.7828947,0.0032895,0.0427632,0.1727891,0.0148026,0.5279605,0.4244898,0.2586207,0.8,21800
1842,0.4771987,0.0103149,0.1340934,0.0882658,0.8729642,0.0070575,0.7359307,0,0.046176,0.276618,0.008658,0.995671,0.2473904,0.0793651,0.5,122100
69,0.4782609,0,0.1594203,0.1111111,0.826087,0,0.6206897,0,0.0344828,0.1212121,0,0.9310345,0.3030303,0.1428571,0,15400
190,0.5105263,0,0.1526316,0.172043,0.9105263,0,0.7763158,0,0,0.1363636,0,1,0.1477273,0.1666667,0,24000
1516,0.5092348,0.0257256,0.1108179,0.1169355,0.7572559,0.1358839,0.7232704,0.0125786,0.0398323,0.0421687,0.0083857,0.9958071,0.2971888,0.1232877,0.5,31200
7791,0.5039148,0.0034655,0.0626364,0.0429495,0.9268387,0.0001284,0.7973586,0.0033017,0.0247627,0.0655611,0.0049525,0.9706975,0.3254917,0.1058452,0.2758621,47800
3898,0.4784505,0.0146229,0.2480759,0.1406788,0.7924577,0.0135967,0.6194163,0.0065515,0.0571769,0.1498734,0.0101251,0.9374628,0.5306329,0.1185841,0.4423077,51600
373,0.5093834,0,0.077748,0.0874317,0.9168901,0,0.796875,0,0.0390625,0.0791367,0,1,0.2805755,0.1428571,1,26700
193,0.5284974,0,0.134715,0.1538462,0.8963731,0,0.7567568,0.0135135,0.0135135,0.0864198,0,1,0.382716,0,1,21300
188,0.4946809,0,0.2446809,0.1578947,0.7765957,0,0.6091954,0.0114943,0.045977,0.0224719,0,1,0.3146067,0,1,14999
153,0.5098039,0,0.2222222,0.1466667,0.8431373,0,0.6349206,0,0.015873,0.1,0,0.968254,0.2285714,0,0,14999
1734,0.4815456,0,0.189158,0.1535039,0.8114187,0.0369089,0.6492221,0,0.019802,0.0782269,0,0.9971711,0.2581486,0.0480349,0.4285714,32900
35720,0.4884938,0.0039194,0.0987402,0.0696733,0.931187,0,0.8219246,0.0011574,0.0219907,0.0310798,0.0033069,0.9832176,0.119513,0.0494234,0.3,118100
8914,0.4448059,0.4731882,0.1667041,0.1519499,0.8441777,0.021427,0.6848146,0.0032372,0.0294291,0.0823656,0.4011183,0.9970571,0.3872536,0.1480815,0.5,39300
465,0.4774194,0,0.1655914,0.090535,0.8666667,0.0236559,0.7222222,0.0061728,0.0308642,0.0181818,0,1,0.1636364,0.08,1,36300
87492,0.4755292,0.5641887,0.0840305,0.080197,0.8522379,0.040838,0.7171937,0.0056711,0.0472095,0.1165306,0.5694434,0.7489672,0.3933904,0.2258933,0.6981481,21500
591,0.4822335,0,0.2690355,0.1339869,0.8460237,0,0.704797,0.00369,0.0332103,0.0622837,0,0.9889299,0.1764706,0.1212121,0.4,78100
10588,0.4694938,0.1794484,0.1487533,0.1182126,0.79779,0.0007556,0.6313734,0.0036884,0.0778911,0.0964517,0.1492732,0.9963116,0.3673789,0.0665333,0.5675676,43900
541,0.4639556,0.0110906,0.1349353,0.0896552,0.8853974,0,0.7414634,0.004878,0.0292683,0.0420561,0.0146341,1,0.1214953,0.1714286,0,69400
412,0.4927184,0.026699,0.157767,0.1339713,0.8737864,0,0.7051282,0.0064103,0.025641,0.0982659,0.0320513,1,0.3410405,0.0869565,1,14999
1205,0.4713693,0.4804979,0.1377593,0.1255887,0.8738589,0,0.6933638,0.0045767,0.020595,0.1596154,0.4279176,0.9885584,0.4057692,0.1619048,0.7142857,16100
1187,0.5122157,0.0025274,0.1836563,0.0932642,0.8668913,0.0008425,0.7267081,0.0020704,0.0455487,0.2094926,0.0041408,0.9813665,0.4238953,0.1587302,0.3333333,48400
7156,0.4379542,0.089156,0.2273617,0.2011437,0.7878703,0.0241755,0.6185439,0.0046671,0.0267579,0.0594088,0.0771624,0.9925327,0.4179104,0.0528097,0.64,30700
48718,0.4658237,0.1902993,0.1553635,0.1212342,0.7670881,0.0457121,0.6081206,0.0017497,0.0525937,0.0618905,0.1708522,0.9039728,0.5423385,0.0838298,0.4705882,239300
295,0.4915254,0,0.2440678,0.1666667,0.8440678,0,0.6504065,0.0081301,0.0081301,0.1276596,0,1,0.3120567,0.0666667,1,14999
9654,0.4675782,0.0084939,0.1530972,0.1266537,0.855086,0.0110835,0.6971077,0.0048206,0.033744,0.0403495,0.0042849,0.9295661,0.3302493,0.1027347,0.4444444,28500
458,0.5283843,0,0.1069869,0.0694444,0.849345,0,0.7093023,0.0116279,0.0872093,0.122449,0,1,0.1938776,0.0566038,1,42700
6948,0.4638745,0.0050374,0.1889752,0.135302,0.8029649,0.0184226,0.6369513,0.0074855,0.0469547,0.0525467,0.0030623,0.9785641,0.4190845,0.0523466,0.1363636,53700
519,0.4585742,0.0500963,0.283237,0.2099644,0.7687861,0.0905588,0.6568627,0,0.0147059,0.2183908,0.0441176,0.995098,0.3601533,0.1343284,0.625,14999
12636,0.4818772,0.0240582,0.0804843,0.0659844,0.380421,0.3007281,0.425778,0.0038557,0.2638392,0.0522057,0.0121179,0.982374,0.513704,0.0689504,0.6875,46200
459,0.4727669,0,0.2614379,0.1818182,0.8605664,0,0.681592,0,0,0.0336538,0,0.9950249,0.2211538,0.1764706,0,28800
6328,0.5148546,0.0444058,0.0821745,0.0641694,0.835493,0.0357143,0.7208801,0.002157,0.05522,0.0573404,0.0271786,0.9879206,0.2765352,0.025,0.3157895,131300
532,0.4454887,0.406015,0.1203008,0.1355932,0.8909774,0,0.7360406,0.0101523,0.0203046,0.0794393,0.3350254,1,0.3084112,0.1392405,0.5,29400
4700,0.4765957,0.0008511,0.1595745,0.1333333,0.8997872,0,0.7555556,0.0040936,0.0216374,0.0542035,0.0011696,0.9959064,0.1167035,0.1235294,0.8888889,34700
2698,0.4966642,0.0007413,0.1282431,0.0758468,0.9369904,0,0.8549784,0,0.030303,0.0138741,0.0010823,0.9859307,0.0352188,0.1034483,0.5,222600
4128,0.6296027,0.3282461,0,0.0026161,0.5162306,0.4798934,0.971223,0,0,0.0347222,0.3507194,0.9334532,0.2239583,0.2540835,0,71300
1289,0.4778898,0.1908456,0.1148177,0.1114413,0.9115593,0,0.7583893,0.0022371,0.0067114,0.0914634,0.2035794,0.9194631,0.4065041,0.1385542,1,27300
1729,0.4887218,0.004627,0.0838635,0.0395928,0.9618276,0,0.9056974,0.0058939,0.0176817,0.0341556,0.0039293,0.9842829,0.0227704,0.25,0.6666667,500001
308,0.4772727,0,0.1103896,0.1118012,0.8961039,0,0.7844828,0.0086207,0.0344828,0.0413223,0,0.9913793,0.231405,0,0,29800
701,0.4764622,0.0014265,0.149786,0.1144414,0.9029957,0,0.7723881,0.0037313,0.0149254,0.0462633,0,1,0.1423488,0.0612245,0.3333333,34400
73,0.4520548,0,0.0547945,0.1,0.8493151,0,0.6666667,0,0.0333333,0.0625,0,1,0.1875,0,0,46300
3709,0.4904287,0.0080884,0.0771097,0.0603175,0.9358318,0,0.8510274,0.010274,0.0351027,0.0217755,0.0085616,0.994863,0.1214405,0.0692308,0,134900
42762,0.4846827,0.1110098,0.1203171,0.0915774,0.7166409,0.0902671,0.6111408,0.0020213,0.0790678,0.0707657,0.0884609,0.9771119,0.4429345,0.0450157,0.4474708,126900
3865,0.4926261,0.0732212,0.086934,0.0693524,0.8765847,0.0043984,0.7473262,0.006016,0.0414439,0.0833333,0.0668449,0.9893048,0.4056373,0.0730051,0.56,37900
142,0.4507042,0.028169,0.0915493,0.0769231,0.9366197,0,0.8367347,0,0.0204082,0.02,0.0408163,1,0.12,0.3333333,0,51500
205,0.4829268,0,0.195122,0.1320755,0.8682927,0,0.686747,0,0.0120482,0.2844828,0,1,0.2327586,0,0.7777778,14999
3236,0.4545735,0.0067985,0.2030284,0.1348442,0.7839926,0.0176143,0.622435,0.004788,0.0512996,0.0425671,0.004788,0.9856361,0.4237066,0.0543175,0.1666667,94000
261,0.5210728,0,0.1340996,0.064,0.8888889,0,0.7821782,0.019802,0.049505,0.1140351,0,1,0.2017544,0.0952381,1,14999
2705,0.4724584,0.0014787,0.3774492,0.1632796,0.8073937,0.0036969,0.6623672,0.0053111,0.0440061,0.3052188,0.0022762,0.9939302,0.5292567,0.0744186,0.3636364,39400
1153,0.4535993,0.3503903,0.2419775,0.2,0.7961839,0.1084128,0.7352185,0,0.0179949,0.1138952,0.3161954,0.9922879,0.2824601,0.0925926,0.9,18900
688,0.4622093,0,0.1090116,0.0945946,0.9593023,0,0.8719212,0,0.0098522,0.1541667,0,0.2413793,0.3958333,0.1875,1,14999
390,0.4666667,0,0.2820513,0.2115385,0.7923077,0,0.5824176,0.010989,0.0164835,0.1165049,0,1,0.2087379,0.0526316,0.8,14999
1203,0.4538653,0,0.2211139,0.1598174,0.8520366,0,0.6764706,0,0.0235294,0.1252144,0,1,0.2349914,0.0952381,0.4,31900
