@relation house
@attribute P1 real[2,7322564]
@attribute P5p1 real[0.125,0.9230769]
@attribute P6p2 real[0,1]
@attribute P11p4 real[0,0.9172546]
@attribute P14p9 real[0,0.5118719]
@attribute P15p1 real[0.0541562,1]
@attribute P15p3 real[0,0.9433249]
@attribute P16p2 real[0.2337023,1]
@attribute P18p2 real[0,0.125]
@attribute P27p4 real[0,0.7057357]
@attribute H2p2 real[0,0.9751773]
@attribute H8p2 real[0,1]
@attribute H10p1 real[0.0032573,1]
@attribute H13p1 real[0,1]
@attribute H18pA real[0,1]
@attribute H40p4 real[0,1]
@attribute Price real[0,500001]
@inputs P1, P5p1, P6p2, P11p4, P14p9, P15p1, P15p3, P16p2, P18p2, P27p4, H2p2, H8p2, H10p1, H13p1, H18pA, H40p4
@outputs Price
@data
1292,0.4791022,0.001548,0.1021672,0.0861813,0.9349845,0,0.8446809,0.0021277,0.0148936,0.06,0.0021277,1,0.16,0.1125,0.75,38900
219,0.4931507,0.0045662,0.1552511,0.1441441,0.8995434,0,0.7375,0,0.0125,0,0.0125,1,0.1125,0.0909091,0,25400
1109,0.4192967,0.1027953,0.3273219,0.2965839,0.7249775,0.1064022,0.627409,0.0021413,0.0278373,0.1019231,0.0835118,0.993576,0.2615385,0.0447761,0.6,71600
1498,0.465287,0.0040053,0.1248331,0.0923845,0.9365821,0,0.8333333,0,0.0113636,0.0364964,0.0018939,0.9962121,0.0364964,0,0.6666667,80700
996,0.4658635,0.3554217,0.186747,0.1860902,0.8574297,0,0.6921241,0.0047733,0.0238663,0.0811404,0.3341289,0.9952267,0.2807018,0.0612245,0.5,26100
847,0.4675325,0.0047226,0.2821724,0.2749446,0.7012987,0.0861865,0.5585106,0,0.0345745,0.1047619,0,0.9707447,0.5047619,0.0628931,0.5714286,35300
2840,0.4915493,0.025,0.0753521,0.050554,0.9366197,0,0.8442623,0.0020492,0.0266393,0.0403147,0.0266393,1,0.1111111,0.1081081,0.5714286,65100
158,0.5063291,0,0.0253165,0.0384615,0.9303797,0,0.7619048,0,0.0238095,0.1764706,0,0.9761905,0.6666667,0.2857143,0,14999
157,0.5031847,0.0063694,0.0828025,0.0641026,0.8025478,0,0.5909091,0,0.0606061,0.4054054,0.0151515,1,0.5675676,0,0.7142857,23400
108,0.4444444,0,0.212963,0.1166667,0.9074074,0,0.7777778,0,0,0.296875,0,0.9777778,0.296875,0.1428571,0.8,14999
532,0.4943609,0.2894737,0.1654135,0.1189591,0.8157895,0,0.6359649,0.004386,0.0614035,0.025641,0.2368421,0.995614,0.0683761,0.05,0.75,55700
1870,0.4513369,0.0005348,0.2631016,0.202729,0.7967914,0.026738,0.6185819,0.0012225,0.0183374,0.1505711,0,0.992665,0.3167186,0.0737705,0.9090909,17700
3281,0.4855227,0.0542518,0.0792441,0.0669431,0.7104541,0.0176775,0.5351459,0.0006631,0.112069,0.0799268,0.0417772,0.9787798,0.6400244,0.0314815,0.2222222,113400
178,0.494382,0,0.1179775,0.0777778,0.9157303,0,0.7868852,0.0163934,0.0163934,0.0615385,0,1,0.2,0.1666667,0,20300
64,0.5,0,0.109375,0.15625,0.921875,0,0.7826087,0,0,0.1153846,0,1,0.2307692,0,0,18800
1514,0.5759577,0.0825627,0.0224571,0.0311526,0.2430647,0.7093791,0.6666667,0.0053763,0.0430108,0.0926829,0.0752688,1,0.3804878,0.0425532,0,37800
15324,0.4799661,0.1060428,0.0986688,0.0801857,0.8301357,0.000261,0.6596381,0.0040913,0.0566483,0.0606061,0.0989772,0.988513,0.3244642,0.0349138,0.469697,59700
11504,0.4672288,0.0149513,0.1885431,0.147006,0.8142385,0.0216446,0.6556319,0.003123,0.0397668,0.0835718,0.0139496,0.9841766,0.3323793,0.0753623,0.5227273,27800
4353,0.4750747,0.0034459,0.1511601,0.1207877,0.8483804,0,0.6790914,0.0064065,0.0471753,0.0545154,0.0034945,0.9994176,0.2450441,0.0773639,0.8571429,29700
6379,0.4996081,0.0235147,0.1142812,0.1074561,0.4080577,0.4430161,0.5429639,0.003736,0.0909091,0.0689855,0.0136986,0.994396,0.4208696,0.0394265,0.2857143,50200
2714,0.5014738,0.0316875,0.0630066,0.037694,0.9244657,0,0.8297872,0.0042553,0.0393617,0.0289256,0.0329787,0.9946809,0.1373967,0.0509091,0.2,102900
2857,0.479874,0.1218061,0.0570529,0.0625841,0.9509975,0,0.8710033,0.0022051,0.0231533,0.0502618,0.1157663,0.9625138,0.1141361,0.1639344,0.2222222,58900
322,0.4503106,0.0931677,0.1552795,0.1242938,0.8726708,0,0.7067669,0,0.0150376,0.1133333,0.0902256,0.9924812,0.12,0.08,0.5,50600
4541,0.5038538,0.0052852,0.0955737,0.0754549,0.8573002,0.0002202,0.6935294,0.0029412,0.0670588,0.3364559,0.0041176,0.9947059,0.274395,0.0919283,0.4444444,124800
2067,0.4629898,0.0614417,0.256894,0.1945946,0.768747,0.0827286,0.6602641,0.002401,0.0180072,0.1628141,0.0516206,0.9807923,0.3356784,0.0901961,0.7777778,20400
1841,0.4904943,0.0043455,0.1330798,0.1098081,0.8587724,0.0130364,0.7066474,0.0072254,0.0375723,0.0661269,0.0028902,0.9971098,0.2186235,0.103139,0.625,29600
3160,0.4376582,0.696519,0.1708861,0.1783905,0.8439873,0.0386076,0.69813,0.0044524,0.0186999,0.097992,0.6277827,0.9973286,0.2674699,0.1709845,0.8571429,22800
186,0.5,0,0.2204301,0.1290323,0.8763441,0,0.7368421,0,0.0394737,0.1363636,0,1,0.1477273,0.1176471,0.6666667,20100
19882,0.4913993,0.087969,0.0318881,0.0375791,0.7963485,0.0003521,0.6579212,0.0021341,0.1220186,0.0532446,0.0784584,0.9697464,0.1829094,0.0670795,0.1564246,150300
335,0.4537313,0.0149254,0.2328358,0.1693989,0.8328358,0,0.6275862,0,0.0137931,0.09375,0.0068966,1,0.3375,0.1333333,1,14999
142,0.5140845,0.0985915,0.1549296,0.173913,0.915493,0,0.7843137,0,0.0196078,0.0192308,0.0980392,0.9607843,0.1346154,0.2,0,27800
590,0.4830508,0,0.1745763,0.0983607,0.8966102,0,0.7446809,0,0.0042553,0.1423358,0,0.9957447,0.3248175,0.106383,0.8571429,14999
578,0.4446367,0.4359862,0.183391,0.1682243,0.8598616,0,0.6666667,0,0.0131579,0.0952381,0.4078947,1,0.3015873,0.1382979,0.25,18300
15206,0.4909246,0.0470209,0.0304485,0.0307454,0.8351966,0.0003288,0.6617501,0.0046404,0.0638051,0.101147,0.046238,0.9247597,0.3828393,0.0458255,0.4512195,70100
478,0.4769874,0.0083682,0.1987448,0.108,0.8472803,0,0.6507937,0,0.037037,0.0643564,0.005291,1,0.3069307,0.1333333,0,25700
1758,0.4960182,0.0244596,0.0671217,0.0440181,0.9311718,0,0.8473154,0.0083893,0.0318792,0.056962,0.0184564,0.988255,0.096519,0.1197183,1,101100
11618,0.5030126,0.0486314,0.1765364,0.137513,0.7674299,0.0792735,0.6530568,0.0050218,0.0331878,0.1207525,0.029476,0.9585153,0.3167595,0.0542692,0.6568627,23200
24563,0.477059,0.0015063,0.1715181,0.1278318,0.7832105,0.0266661,0.6274262,0.0044643,0.0639557,0.0595108,0.0007764,0.9876747,0.4221431,0.0555678,0.3333333,45900
501,0.4510978,0.3093812,0.2794411,0.2363636,0.8343313,0.00998,0.6743119,0,0.0321101,0.1383399,0.3256881,1,0.284585,0.0892857,0.6666667,26800
283,0.4416961,0.745583,0.180212,0.1962025,0.8551237,0.04947,0.7244898,0,0,0.0754717,0.7346939,1,0.3773585,0.2,0,17300
6779,0.4898953,0.005458,0.1109308,0.0561018,0.8687122,0.004868,0.7472784,0.0042768,0.0660964,0.0402985,0.0054432,0.9537325,0.266791,0.0760719,0.2173913,206200
1938,0.4705882,0.1986584,0.1676987,0.1608187,0.8508772,0.0170279,0.7007874,0.0065617,0.0223097,0.1340909,0.183727,0.9790026,0.3931818,0.1317568,0.7058824,18900
19,0.5789474,0,0.2631579,0.125,0.8421053,0,0.625,0,0,0.4666667,0,1,0.2666667,0,0,14999
16491,0.4406646,0.2189679,0.259111,0.1957936,0.685768,0.1013886,0.5635524,0.0047683,0.0685442,0.1311497,0.1782149,0.9767546,0.4795443,0.0778974,0.5340909,38800
1862,0.4446831,0,0.207841,0.2137331,0.7696026,0.0590763,0.6170483,0.0050891,0.0178117,0.130531,0,0.9974555,0.4402655,0.0705596,0.2857143,20000
858,0.479021,0,0.018648,0.0402685,0.9055944,0.027972,0.8,0.0046512,0.055814,0.1188525,0,0.972093,0.3278689,0.3654822,0,62300
1046,0.4847036,0.3680688,0.0898662,0.0816327,0.9034417,0,0.7586207,0.005305,0.0159151,0.0503778,0.3183024,0.9973475,0.3526448,0.1572327,1,34000
4037,0.4721328,0.001734,0.169185,0.1173158,0.8070349,0.0376517,0.6612799,0.0116354,0.0523594,0.033125,0.0012928,0.9909502,0.454375,0.0606509,0.2222222,75800
7668,0.5464267,0.1932707,0.058555,0.0684301,0.7956442,0.0028691,0.6465168,0.0114265,0.1308515,0.1093237,0.1935127,0.8474014,0.5298752,0.193399,0.1764706,72000
99,0.5656566,0,0,0,0.8383838,0,0.6216216,0,0.0540541,0.1590909,0,1,0.7045455,0,0,23300
124,0.516129,0.5080645,0.1129032,0.1166667,0.8870968,0,0.7142857,0,0.047619,0.125,0.4761905,1,0.1458333,0.4285714,1,14999
21128,0.4726429,0.0195949,0.1615865,0.1330102,0.8427206,0.0151458,0.6815761,0.0021299,0.0301739,0.0485251,0.0254408,0.9952668,0.2921639,0.0576662,0.5192308,35800
16210,0.4841456,0.0119062,0.2167181,0.1199474,0.8563849,0.0143738,0.6989372,0.0026569,0.0347061,0.1202337,0.0089671,0.7809698,0.4832725,0.2129489,0.2727273,72000
1088,0.4889706,0.0128676,0.0974265,0.0953237,0.8952206,0.0064338,0.7664975,0.0025381,0.035533,0.199187,0.0126904,0.9213198,0.3902439,0.1728395,0.5,20600
9560,0.4762552,0.0437238,0.1512552,0.1174356,0.9042887,0.0132845,0.7745577,0.0030506,0.0103722,0.1265654,0.0390482,0.7056132,0.3626432,0.2237762,0.6875,22800
551,0.4700544,0,0.2268603,0.1712329,0.8566243,0,0.6782609,0,0.0217391,0.1085271,0,0.9956522,0.3410853,0.1272727,0.5,14999
79,0.5189873,0,0.1139241,0.0789474,0.9240506,0,0.8148148,0,0.037037,0.0689655,0,0.8518519,0.3103448,0.1666667,1,46900
135,0.4592593,0,0.1259259,0.109589,0.9185185,0,0.8,0,0.0444444,0.0816327,0,1,0.0816327,0.25,0.3333333,18800
1395,0.4422939,0.6121864,0.1569892,0.1478149,0.9039427,0,0.75,0,0.016,0.1212654,0.558,0.998,0.3128295,0.2027972,0.5,18700
1442,0.4930652,0.0006935,0.1137309,0.0834473,0.8911234,0,0.7434457,0.0037453,0.0299625,0.0582011,0,1,0.2010582,0.0763359,0.7142857,31400
372242,0.4803972,0.4387871,0.1204996,0.0963768,0.7699427,0.0211448,0.5800057,0.0035981,0.0880495,0.0660217,0.4315497,0.9040485,0.5516522,0.1137872,0.4214876,106700
1110,0.4387387,0.0009009,0.2027027,0.2086677,0.8072072,0,0.6011561,0,0.0134875,0.0765125,0.0019268,0.9961464,0.4786477,0.0286885,0.8,40300
1288,0.5201863,0.2368012,0.0031056,0.0064725,0.9906832,0,0.9709302,0,0.005814,0.0086455,0.2325581,0.9651163,0.3804035,0.2266667,1,14999
7217,0.4744354,0.0363032,0.1558819,0.1278671,0.8464736,0.0199529,0.7019799,0.0041681,0.0281348,0.1103214,0.0309135,0.9965266,0.3658838,0.0566706,0.4202899,37400
442,0.4932127,0.0158371,0.1312217,0.0848214,0.8755656,0,0.7300613,0,0.0674847,0.0467836,0.0122699,0.9877301,0.2982456,0.1428571,0,89200
710,0.4943662,0.3690141,0.1112676,0.097493,0.8915493,0,0.7720588,0.0147059,0.0330882,0.1140065,0.3161765,0.9926471,0.2964169,0.2592593,0.75,37800
2341,0.4886801,0.0064075,0.1183255,0.1119465,0.8735583,0.0046988,0.7098624,0.0057339,0.0309633,0.0449069,0.0103211,0.9610092,0.3504929,0.1188119,0.75,22400
4095,0.4725275,0.0236874,0.1526252,0.1328704,0.8356532,0.008547,0.6567636,0.0018963,0.0461441,0.044686,0.0202276,0.9816688,0.2699275,0.0543478,0.5238095,87400
4778,0.5043951,0.0075345,0.0789033,0.0650338,0.9083298,0.0131854,0.824781,0.0025031,0.0463079,0.02263,0.0075094,0.9924906,0.1137615,0.1321586,0.4444444,118200
1534,0.4876141,0,0.1525424,0.1335878,0.8696219,0,0.7131012,0.0049751,0.0281924,0.1,0,0.9983416,0.4059701,0.0913978,0.4,15900
1684,0.4495249,0.067696,0.304038,0.2459547,0.8004751,0.0469121,0.6532594,0.001387,0.0083218,0.0964912,0.0540915,0.9889043,0.3045113,0.0677083,0.5294118,32500
440,0.4954545,0.1045455,0.1431818,0.1576577,0.9068182,0,0.7664671,0,0.011976,0.0564972,0.0898204,0.988024,0.2542373,0.1363636,0,17500
588,0.4795918,0.079932,0.1785714,0.1666667,0.8690476,0.0221088,0.7316017,0,0.008658,0.1011673,0.047619,1,0.2918288,0.0851064,0.8,18300
29541,0.5169426,0.064859,0.0770793,0.0700771,0.3284926,0.2629904,0.339503,0.0040553,0.2949984,0.0454591,0.0624935,0.9752522,0.4951861,0.0735488,0.5217391,74700
1981,0.4578496,0,0.2811711,0.207635,0.8061585,0.0176678,0.6252796,0.0011186,0.0145414,0.1077844,0,0.9955257,0.3073852,0.0564516,0.65,14999
473,0.4630021,0.0063425,0.1310782,0.1141732,0.8794926,0,0.7336957,0,0.0380435,0.0659898,0.0054348,0.9836957,0.213198,0.1153846,1,24900
18044,0.4905232,0.0009421,0.1285192,0.0915914,0.9592108,0,0.8922886,0.0010612,0.0169791,0.0115385,0.0007075,0.9812522,0.0277972,0.1327014,0.4285714,168300
40775,0.4896137,0.2858614,0.1444022,0.116573,0.7940895,0.0515512,0.6580363,0.004178,0.0457682,0.1337464,0.2456163,0.9872761,0.4003071,0.0866959,0.5376344,37300
2729,0.4759985,0.0003664,0.1586662,0.1195804,0.8581898,0,0.6993811,0.0026525,0.0380195,0.0543478,0.0008842,0.9929266,0.3837793,0.0711297,0.5,24000
13233,0.4846218,0.27575,0.0763243,0.073607,0.9082597,0.0213859,0.8189754,0.0039054,0.0257294,0.0804816,0.2487939,0.9889731,0.2272919,0.1597981,0.6136364,43900
2688,0.4627976,0.2287946,0.1834077,0.1599723,0.8642113,0.0037202,0.7029438,0.0017841,0.0178412,0.0516074,0.220339,0.9937556,0.2445008,0.0705128,0.3333333,25000
5969,0.4737812,0.0043558,0.1398894,0.1168418,0.8904339,0.0123974,0.767104,0.0028116,0.031865,0.0211009,0.0028116,0.9925023,0.2334862,0.040153,0.3636364,102400
1890,0.4708995,0.0148148,0.1333333,0.114,0.8306878,0,0.6460526,0.0065789,0.0513158,0.0523691,0.0157895,0.9855263,0.3291771,0.0490798,1,53800
4391,0.4916875,0.0724209,0.0598952,0.0707885,0.8920519,0.0425871,0.8300609,0.0033852,0.0189573,0.0580357,0.056872,0.9911984,0.3105867,0.0730479,0.425,47700
29941,0.4793761,0.0011022,0.1263151,0.0997562,0.8763234,0.0094853,0.7481631,0.005161,0.0342022,0.047968,0.0010497,0.9894157,0.3441872,0.0867248,0.2972973,43300
1290,0.4666667,0,0.2604651,0.2238372,0.8155039,0.048062,0.667992,0.0019881,0.0159046,0.1740558,0,0.8568588,0.3924466,0.09375,0.5714286,15600
2371,0.4997891,0.0037959,0.0366934,0.0413153,0.9877689,0,0.9518519,0.0018519,0.0018519,0.1743119,0.0018519,0.0166667,0.5428135,0.4375,0.75,14999
349,0.47851,0,0.1747851,0.1978022,0.8510029,0,0.6814815,0.0074074,0.0222222,0.1118421,0,0.9555556,0.5131579,0.2222222,0.5,25800
761,0.5045992,0.0026281,0.1498029,0.0689655,0.8961892,0,0.7774194,0,0.0322581,0.0461538,0,0.983871,0.1107692,0.037037,0.75,78800
4907,0.4933768,0.0030569,0.120644,0.0820595,0.9335643,0,0.8384798,0.0017815,0.0225653,0.0581655,0.0023753,0.9768409,0.060962,0.1188119,0.6842105,145500
277,0.5054152,0,0.1371841,0.1094891,0.9169675,0,0.7894737,0,0.0315789,0.1666667,0,1,0.1754386,0.1111111,1,22100
1151,0.4517811,0.0008688,0.2675934,0.2012678,0.7775847,0.0147698,0.5799257,0.0018587,0.0185874,0.0881356,0,1,0.3389831,0.0517241,0.5,31900
78118,0.5067206,0.0111114,0.0937556,0.0757513,0.8823447,0.0047748,0.7537584,0.0050644,0.070782,0.0299783,0.0114846,0.8685648,0.3863918,0.2380289,0.1571429,188400
1580,0.4797468,0.1316456,0.1265823,0.093674,0.9246835,0,0.8062827,0,0.0122164,0.0933544,0.1151832,0.9965096,0.193038,0.125,0.6363636,29000
2387,0.4348555,0.7561793,0.1466276,0.1593773,0.8898199,0.0180142,0.7390762,0.0024969,0.0124844,0.097973,0.7053683,0.9987516,0.2871622,0.1879195,0.7142857,30100
815,0.4601227,0,0.1730061,0.1545455,0.8736196,0,0.7083333,0,0.0119048,0.0372493,0,0.9970238,0.226361,0.0506329,0.6666667,44900
16023,0.4788117,0.1379267,0.150284,0.1027422,0.8598889,0.0195968,0.7504921,0.0049213,0.0523294,0.0668912,0.1126969,0.980479,0.2032757,0.0822222,0.2368421,61700
39311,0.4898375,0.0111928,0.0328916,0.0244328,0.8578769,0.0038666,0.7326781,0.0022842,0.0876999,0.0621876,0.010452,0.9944625,0.2451152,0.0236895,0.3632653,98800
280,0.4607143,0,0.2392857,0.0927152,0.85,0,0.7304348,0.0086957,0.0608696,0.0086207,0,1,0.0258621,0,1,75400
27596,0.4945282,0.0604435,0.1106682,0.0769231,0.8662125,0.0127192,0.730872,0.0049609,0.0380653,0.1246033,0.060103,0.7932646,0.3500084,0.0833991,0.4871795,43900
3581,0.4635577,0.0309969,0.1628037,0.1072358,0.7517453,0.0220609,0.5612864,0.0018204,0.0455097,0.0446377,0.0309466,0.9915049,0.2544928,0.0151007,0.625,59500
666,0.4384384,0,0.1381381,0.1524064,0.8483483,0.021021,0.6731518,0.0077821,0.0077821,0.0950704,0,1,0.3239437,0.1809524,0.7142857,27300
11194,0.4577452,0.0188494,0.2206539,0.1571664,0.8532249,0.00134,0.6935916,0.0020606,0.0239027,0.0647524,0.0150422,0.9969091,0.2222008,0.0506425,0.5696203,44900
159,0.490566,0,0.1383648,0.0864198,0.8553459,0,0.71875,0.015625,0.046875,0.0724638,0,0.984375,0.1304348,0.1,1,21400
4423,0.4935564,0.0067827,0.1128194,0.0642857,0.8553018,0,0.7190367,0.0057339,0.0688073,0.0443836,0.0086009,0.9805046,0.2613699,0.0458716,0.3636364,68000
1478,0.4918809,0,0.1305819,0.0905459,0.894452,0,0.7527473,0.0091575,0.0238095,0.0569948,0,0.9981685,0.2573402,0.0603448,0.6666667,25200
842,0.4703088,0,0.1508314,0.1233184,0.8836105,0,0.7211538,0.0064103,0.0288462,0.0219436,0,1,0.1253918,0.0208333,0.5,41200
16177,0.4774062,0.0006182,0.1479879,0.1194701,0.8632008,0.0202757,0.7278588,0.002545,0.0398711,0.0448874,0.0003393,0.9842212,0.2563604,0.0545822,0.3442623,82500
6419,0.4896401,0.0046736,0.1462845,0.0732601,0.9161863,0,0.8143939,0.0012626,0.0319865,0.0145168,0.003367,0.9941077,0.0087101,0.025,0.1111111,95400
825,0.5054545,0,0.1515152,0.1053922,0.8751515,0.0169697,0.75,0.0032051,0.0288462,0.1034483,0,0.9903846,0.2902299,0.1304348,0.5555556,29400
70,0.5857143,0,0.0571429,0.0344828,0.8428571,0.0857143,0.8095238,0,0.047619,0.3,0,1,0.4666667,0.1666667,1,16300
12267,0.4548789,0.0016304,0.2439879,0.2135487,0.8209016,0.0134507,0.6399003,0.0011499,0.023189,0.0740018,0.0005749,0.9959755,0.2622893,0.0596508,0.6388889,30900
1330,0.4789474,0.0015038,0.0781955,0.0562771,0.8947368,0,0.7553648,0.0021459,0.0450644,0.0291667,0,0.9978541,0.15,0.1052632,0.25,46400
456,0.4780702,0.1162281,0.0921053,0.0966387,0.8947368,0,0.7594937,0.0063291,0.0253165,0.0813953,0.0949367,0.9620253,0.255814,0.34375,0.6666667,33800
595,0.4571429,0,0.1529412,0.0866873,0.8672269,0,0.678733,0,0.0361991,0.1875,0,0.9954751,0.3860294,0.1944444,1,14999
3918,0.5051046,0.0673813,0.0543645,0.0469314,0.9433384,0,0.8550725,0.0022883,0.0198322,0.0402635,0.0625477,0.9969489,0.1390922,0.1329114,0.1428571,67100
4069,0.4770214,0.0140084,0.2005407,0.1715226,0.7820103,0.0176948,0.5974172,0.0039304,0.048849,0.0531632,0.0129141,0.9943852,0.4247741,0.0369541,0.4,89000
99567,0.4793255,0.0097221,0.1368024,0.1045099,0.7774363,0.0276196,0.6230601,0.0056027,0.0846348,0.0906878,0.0089246,0.9834895,0.4349992,0.0580696,0.4888889,100500
1470,0.5183673,0.0061224,0.0673469,0.0663842,0.8870748,0.0272109,0.7801268,0.0063425,0.0359408,0.072549,0.0021142,0.9238901,0.3,0.1621622,0,31300
31384,0.4899312,0.0448955,0.0799771,0.0677786,0.9046967,0.0159317,0.7829337,0.0029067,0.0311429,0.0537328,0.0514897,0.460708,0.5164047,0.2158793,0.3495146,63600
5468,0.4758595,0.012436,0.329188,0.1133985,0.8134601,0.0060351,0.7054475,0.0019455,0.0692607,0.5998131,0.0081712,0.9894942,0.396294,0.0419426,0.2067511,208900
278,0.5,0,0.1618705,0.1007194,0.8884892,0,0.7314815,0,0.0185185,0.2,0,1,0.2296296,0.125,0.8571429,14999
1680,0.4642857,0.0017857,0.1017857,0.0877778,0.8785714,0.0017857,0.7189953,0.0031397,0.0266876,0.0808081,0,0.9968603,0.2813853,0.0681818,0.5,23900
1212,0.6245875,0,0.0165017,0.0241758,0.8663366,0.0783828,0.872449,0.0102041,0.0663265,0.062201,0,0.1479592,0.784689,0.6774194,1,40000
128,0.5234375,0,0.3203125,0.147541,0.8515625,0,0.6481481,0,0,0.1692308,0,0.962963,0.4769231,0.2,1,14999
11766,0.4803672,0.0074792,0.1498385,0.1104024,0.7590515,0.0498045,0.6246227,0.0062527,0.0860285,0.05655,0.0084088,0.9825356,0.4489422,0.0671016,0.4285714,32800
3401,0.4630991,0.1990591,0.1446633,0.1380066,0.8726845,0,0.7076336,0.0045802,0.029771,0.0548341,0.1625954,0.9916031,0.3939394,0.1267606,0.6666667,26500
5939,0.487119,0.0063984,0.1426166,0.0873276,0.9240613,0,0.814447,0.0018059,0.0139955,0.0146797,0.0054176,0.9954853,0.172153,0.0621469,0.2,55800
2938,0.4693669,0.1902655,0.1735875,0.1404747,0.8689585,0.0282505,0.7506824,0.0009099,0.0200182,0.0717905,0.1856233,0.9927207,0.1841216,0.1216216,0.5,52100
8668,0.4897323,0.0088832,0.1320951,0.0902103,0.8735579,0.0070374,0.740624,0.0034668,0.0564135,0.246855,0.0072487,0.9848724,0.2796107,0.0979444,0.6,99200
3870,0.4431525,0.0023256,0.2604651,0.2083527,0.7839793,0.049354,0.6309524,0.0031328,0.023183,0.0993228,0.0031328,0.9993734,0.3323928,0.0533881,0.76,17100
928,0.4935345,0.0010776,0.1465517,0.1085106,0.8976293,0,0.7677054,0.0056657,0.0311615,0.0459459,0,0.9971671,0.1621622,0.0657895,0.25,31500
783,0.4891443,0.0357599,0.2694764,0.195,0.8467433,0,0.6617647,0.0029412,0.0088235,0.2307692,0.0411765,0.8705882,0.3755656,0.0967742,0.6521739,14999
713,0.4922861,0.0014025,0.1753156,0.1243094,0.8835905,0.0182328,0.7636364,0,0.0181818,0.0484429,0,1,0.2456747,0.0684932,0.6666667,36900
577,0.4610052,0.6204506,0.1681109,0.1446945,0.8717504,0,0.690583,0.0044843,0.0134529,0.1150794,0.573991,0.9865471,0.1865079,0.0666667,1,14999
4905,0.4664628,0.0130479,0.1920489,0.111196,0.8839959,0.0022426,0.7580311,0.0010363,0.0357513,0.019807,0.0119171,0.9963731,0.0863382,0.027907,0.3333333,64200
7669,0.4983701,0.0526796,0.0701526,0.0506888,0.9290651,0.0027383,0.8426547,0.0063386,0.0253542,0.066481,0.0462342,0.9951529,0.1806474,0.1103118,0.4642857,48800
918,0.4771242,0,0.1154684,0.1,0.9074074,0,0.7641791,0,0.0149254,0.0846995,0,0.9910448,0.352459,0.1195652,0.5,26000
663,0.4660633,0,0.3227753,0.1977401,0.7903469,0,0.5931677,0.0031056,0.0217391,0.1178082,0,0.9968944,0.3424658,0.0275229,0.6666667,14999
181,0.4972376,0,0.1049724,0.1208791,0.9226519,0,0.8032787,0,0.0163934,0.1029412,0,1,0.4117647,0.2307692,0,14999
5833,0.4858563,0.605006,0.1534373,0.0993665,0.8959369,0,0.7458143,0.0055809,0.0400812,0.192544,0.4804668,0.9868087,0.4575993,0.2395437,0.2894737,39200
6409,0.4546731,0.1550944,0.1650804,0.1456366,0.8282103,0.0196599,0.6557708,0.0028249,0.0427764,0.0556402,0.1400323,0.9850686,0.3216463,0.0780347,0.4444444,22100
267,0.4831461,0,0.1385768,0.0797101,0.9101124,0,0.7755102,0,0.0204082,0.0392157,0,0.9591837,0.1568627,0.0833333,1,36300
2918,0.4808088,0.1148047,0.1603838,0.1689769,0.8591501,0.0383825,0.7385811,0.0029155,0.0184645,0.1152193,0.0971817,0.9241983,0.4350817,0.140884,0.5483871,25200
877,0.5108324,0.0034208,0.1527936,0.0815851,0.8631699,0.009122,0.713881,0.0028329,0.0254958,0.2615063,0,0.9915014,0.3807531,0.0818182,0.6666667,40300
6750,0.477037,0.0312593,0.1539259,0.0988669,0.8066667,0.0042963,0.6468115,0.0024527,0.0756833,0.0543406,0.0283812,0.9912404,0.3084824,0.0260285,0.1666667,99000
4571,0.4876395,0.0231897,0.1507329,0.1238258,0.8954277,0.0107198,0.7479876,0.0012384,0.0117647,0.1468568,0.0235294,0.6910217,0.3956683,0.1666667,0.4090909,21200
2200,0.4963636,0.0172727,0.1409091,0.0947653,0.8813636,0,0.7352587,0.0024067,0.0397112,0.0641892,0.0108303,0.9867629,0.2815315,0.0592105,0.5,102000
394,0.4796954,0,0.2563452,0.1268293,0.8883249,0,0.7300613,0,0,0.0685714,0,1,0.2342857,0.0285714,0.3333333,38000
192,0.4739583,0,0.3125,0.2376238,0.7760417,0,0.5744681,0.0106383,0.0212766,0.2295082,0,1,0.3032787,0.0416667,0.8333333,14999
642,0.4517134,0,0.2305296,0.2272727,0.8395639,0,0.641844,0.0035461,0.0035461,0.0932476,0,1,0.4694534,0.0645161,0.5,14999
20531,0.4940334,0.0385271,0.1029175,0.0779746,0.8439433,0.0018022,0.6842306,0.0062214,0.0699594,0.041616,0.0321229,0.960386,0.4286931,0.1097133,0.2692308,73800
6370,0.4643642,0.0629513,0.1637363,0.1544549,0.8059655,0.0389325,0.6628664,0.0057003,0.0447883,0.0993766,0.0517101,0.9417752,0.5100843,0.0917304,0.5384615,43800
42105,0.4903456,0.0996081,0.086688,0.0681299,0.8313502,0.0199264,0.7016113,0.0099967,0.0841828,0.0578139,0.0894443,0.9266689,0.3879663,0.1364353,0.1627907,75600
12001,0.4879593,0.1064078,0.1998167,0.1697315,0.8008499,0.0647446,0.6740838,0.0034904,0.0220332,0.147797,0.0818063,0.895288,0.3852017,0.0987492,0.7089552,21200
122,0.5163934,0,0.1393443,0.0508475,0.8278689,0,0.6530612,0,0.0816327,0.1551724,0,1,0.4137931,0.1,0.3333333,24700
78,0.4230769,0.3461538,0.3205128,0.2,0.8461538,0,0.6470588,0,0,0.0810811,0.2941176,1,0.1891892,0,0,23800
575,0.4556522,0,0.2173913,0.1373802,0.8730435,0,0.707113,0,0.0125523,0.0842912,0,1,0.3103448,0.0877193,1,26400
